 1.000000e+00  5.429520e-02  5.322890e-02  5.215250e-02  5.106600e-02  4.996960e-02  4.886300e-02  4.774640e-02  4.661980e-02  4.548310e-02  4.433630e-02  4.317950e-02  4.201270e-02  4.083570e-02  3.964880e-02  3.845170e-02  3.724460e-02  3.602750e-02  3.480030e-02  3.356310e-02  3.231580e-02  3.105840e-02  2.979100e-02  2.851350e-02  2.722600e-02  2.592840e-02  2.462080e-02  2.330310e-02  2.197540e-02  2.063760e-02  1.928980e-02  1.793190e-02  1.656390e-02  1.518590e-02  1.379780e-02
 5.429520e-02  1.000000e+00  5.251190e-02  5.147320e-02  5.042450e-02  4.936570e-02  4.829690e-02  4.721800e-02  4.612910e-02  4.503010e-02  4.392110e-02  4.280200e-02  4.167290e-02  4.053370e-02  3.938440e-02  3.822510e-02  3.705580e-02  3.587630e-02  3.468690e-02  3.348730e-02  3.227780e-02  3.105810e-02  2.982840e-02  2.858870e-02  2.733890e-02  2.607900e-02  2.480910e-02  2.352920e-02  2.223920e-02  2.093910e-02  1.962900e-02  1.830880e-02  1.697850e-02  1.563820e-02  1.428790e-02
 5.322890e-02  5.251190e-02  1.000000e+00  5.078390e-02  4.977290e-02  4.875180e-02  4.772080e-02  4.667960e-02  4.562840e-02  4.456710e-02  4.349580e-02  4.241450e-02  4.132300e-02  4.022160e-02  3.911000e-02  3.798840e-02  3.685680e-02  3.571510e-02  3.456340e-02  3.340160e-02  3.222970e-02  3.104780e-02  2.985580e-02  2.865380e-02  2.744170e-02  2.621960e-02  2.498740e-02  2.374520e-02  2.249290e-02  2.123050e-02  1.995810e-02  1.867560e-02  1.738310e-02  1.608060e-02  1.476790e-02
 5.215250e-02  5.147320e-02  5.078390e-02  1.000000e+00  4.911120e-02  4.812790e-02  4.713450e-02  4.613110e-02  4.511760e-02  4.409410e-02  4.306050e-02  4.201680e-02  4.096310e-02  3.989940e-02  3.882560e-02  3.774170e-02  3.664780e-02  3.554380e-02  3.442980e-02  3.330570e-02  3.217160e-02  3.102740e-02  2.987310e-02  2.870880e-02  2.753450e-02  2.635010e-02  2.515560e-02  2.395110e-02  2.273650e-02  2.151190e-02  2.027720e-02  1.903250e-02  1.777770e-02  1.651280e-02  1.523790e-02
 5.106600e-02  5.042450e-02  4.977290e-02  4.911120e-02  1.000000e+00  4.749390e-02  4.653830e-02  4.557260e-02  4.459680e-02  4.361100e-02  4.261510e-02  4.160920e-02  4.059320e-02  3.956720e-02  3.853110e-02  3.748490e-02  3.642870e-02  3.536250e-02  3.428620e-02  3.319980e-02  3.210340e-02  3.099690e-02  2.988040e-02  2.875380e-02  2.761720e-02  2.647050e-02  2.531380e-02  2.414700e-02  2.297010e-02  2.178320e-02  2.058620e-02  1.937920e-02  1.816210e-02  1.693500e-02  1.569780e-02
 4.996960e-02  4.936570e-02  4.875180e-02  4.812790e-02  4.749390e-02  1.000000e+00  4.593190e-02  4.500400e-02  4.406590e-02  4.311780e-02  4.215970e-02  4.119150e-02  4.021320e-02  3.922490e-02  3.822650e-02  3.721810e-02  3.619960e-02  3.517110e-02  3.413250e-02  3.308390e-02  3.202520e-02  3.095640e-02  2.987760e-02  2.878880e-02  2.768980e-02  2.658090e-02  2.546190e-02  2.433280e-02  2.319360e-02  2.204450e-02  2.088520e-02  1.971590e-02  1.853660e-02  1.734720e-02  1.614770e-02
 4.886300e-02  4.829690e-02  4.772080e-02  4.713450e-02  4.653830e-02  4.593190e-02  1.000000e+00  4.442530e-02  4.352500e-02  4.261460e-02  4.169420e-02  4.076370e-02  3.982310e-02  3.887260e-02  3.791190e-02  3.694120e-02  3.596050e-02  3.496960e-02  3.396880e-02  3.295790e-02  3.193690e-02  3.090590e-02  2.986480e-02  2.881360e-02  2.775240e-02  2.668120e-02  2.559990e-02  2.450850e-02  2.340710e-02  2.229570e-02  2.117410e-02  2.004260e-02  1.890090e-02  1.774930e-02  1.658750e-02
 4.774640e-02  4.721800e-02  4.667960e-02  4.613110e-02  4.557260e-02  4.500400e-02  4.442530e-02  1.000000e+00  4.297400e-02  4.210130e-02  4.121860e-02  4.032590e-02  3.942300e-02  3.851020e-02  3.758720e-02  3.665430e-02  3.571120e-02  3.475810e-02  3.379500e-02  3.282180e-02  3.183850e-02  3.084520e-02  2.984190e-02  2.882850e-02  2.780500e-02  2.677150e-02  2.572790e-02  2.467430e-02  2.361060e-02  2.253680e-02  2.145300e-02  2.035920e-02  1.925530e-02  1.814130e-02  1.701730e-02
 4.661980e-02  4.612910e-02  4.562840e-02  4.511760e-02  4.459680e-02  4.406590e-02  4.352500e-02  4.297400e-02  1.000000e+00  4.157800e-02  4.073300e-02  3.987800e-02  3.901290e-02  3.813770e-02  3.725250e-02  3.635730e-02  3.545200e-02  3.453660e-02  3.361120e-02  3.267570e-02  3.173020e-02  3.077460e-02  2.980890e-02  2.883320e-02  2.784750e-02  2.685170e-02  2.584580e-02  2.482990e-02  2.380390e-02  2.276790e-02  2.172180e-02  2.066570e-02  1.959950e-02  1.852330e-02  1.743700e-02
 4.548310e-02  4.503010e-02  4.456710e-02  4.409410e-02  4.361100e-02  4.311780e-02  4.261460e-02  4.210130e-02  4.157800e-02  1.000000e+00  4.023730e-02  3.942000e-02  3.859270e-02  3.775520e-02  3.690770e-02  3.605020e-02  3.518260e-02  3.430500e-02  3.341730e-02  3.251950e-02  3.161170e-02  3.069380e-02  2.976590e-02  2.882800e-02  2.787990e-02  2.692180e-02  2.595370e-02  2.497550e-02  2.398730e-02  2.298900e-02  2.198060e-02  2.096220e-02  1.993370e-02  1.889520e-02  1.784660e-02
