 1.000000e+00  3.854090e-02  3.747470e-02  3.639100e-02  3.528970e-02  3.417090e-02  3.303450e-02  3.188050e-02  3.070900e-02  2.951990e-02  2.831330e-02  2.708910e-02  2.584730e-02  2.458800e-02  2.331110e-02  2.201660e-02  2.070460e-02  1.937500e-02  1.802790e-02  1.666320e-02  1.528090e-02  1.388110e-02  1.246370e-02  1.102870e-02  9.576230e-03  8.106160e-03  6.618520e-03  5.113320e-03  3.590560e-03  2.050240e-03  4.923570e-04 -1.083090e-03 -2.676100e-03 -4.286660e-03 -5.914790e-03
 3.854090e-02  1.000000e+00  3.894460e-02  3.784330e-02  3.672450e-02  3.558810e-02  3.443410e-02  3.326260e-02  3.207350e-02  3.086690e-02  2.964270e-02  2.840090e-02  2.714160e-02  2.586470e-02  2.457020e-02  2.325820e-02  2.192860e-02  2.058150e-02  1.921680e-02  1.783450e-02  1.643470e-02  1.501730e-02  1.358240e-02  1.212980e-02  1.065980e-02  9.172130e-03  7.666930e-03  6.144170e-03  4.603850e-03  3.045970e-03  1.470520e-03 -1.224840e-04 -1.733050e-03 -3.361180e-03 -5.006880e-03
 3.747470e-02  3.894460e-02  1.000000e+00  3.927810e-02  3.814170e-02  3.698780e-02  3.581620e-02  3.462710e-02  3.342050e-02  3.219630e-02  3.095450e-02  2.969520e-02  2.841830e-02  2.712380e-02  2.581180e-02  2.448220e-02  2.313510e-02  2.177040e-02  2.038810e-02  1.898830e-02  1.757090e-02  1.613600e-02  1.468350e-02  1.321340e-02  1.172570e-02  1.022050e-02  8.697780e-03  7.157460e-03  5.599580e-03  4.024130e-03  2.431130e-03  8.205580e-04 -8.075720e-04 -2.453260e-03 -4.116520e-03
 3.639100e-02  3.784330e-02  3.927810e-02  1.000000e+00  3.954140e-02  3.836980e-02  3.718080e-02  3.597410e-02  3.474990e-02  3.350810e-02  3.224880e-02  3.097190e-02  2.967740e-02  2.836540e-02  2.703590e-02  2.568870e-02  2.432400e-02  2.294170e-02  2.154190e-02  2.012450e-02  1.868960e-02  1.723710e-02  1.576700e-02  1.427940e-02  1.277420e-02  1.125140e-02  9.711070e-03  8.153190e-03  6.577750e-03  4.984740e-03  3.374170e-03  1.746040e-03  1.003460e-04 -1.562910e-03 -3.243720e-03
 3.528970e-02  3.672450e-02  3.814170e-02  3.954140e-02  1.000000e+00  3.973440e-02  3.852770e-02  3.730350e-02  3.606170e-02  3.480240e-02  3.352550e-02  3.223110e-02  3.091900e-02  2.958950e-02  2.824230e-02  2.687760e-02  2.549540e-02  2.409550e-02  2.267810e-02  2.124320e-02  1.979070e-02  1.832060e-02  1.683300e-02  1.532780e-02  1.380500e-02  1.226470e-02  1.070680e-02  9.131360e-03  7.538350e-03  5.927780e-03  4.299650e-03  2.653960e-03  9.907030e-04 -6.901130e-04 -2.388490e-03
 3.417090e-02  3.558810e-02  3.698780e-02  3.836980e-02  3.973440e-02  1.000000e+00  3.985710e-02  3.861530e-02  3.735600e-02  3.607910e-02  3.478470e-02  3.347270e-02  3.214310e-02  3.079590e-02  2.943120e-02  2.804900e-02  2.664910e-02  2.523170e-02  2.379680e-02  2.234430e-02  2.087420e-02  1.938660e-02  1.788140e-02  1.635860e-02  1.481830e-02  1.326040e-02  1.168500e-02  1.009200e-02  8.481390e-03  6.853260e-03  5.207570e-03  3.544310e-03  1.863500e-03  1.651200e-04 -1.550820e-03
 3.303450e-02  3.443410e-02  3.581620e-02  3.718080e-02  3.852770e-02  3.985710e-02  1.000000e+00  3.990960e-02  3.863270e-02  3.733830e-02  3.602630e-02  3.469670e-02  3.334950e-02  3.198480e-02  3.060260e-02  2.920270e-02  2.778540e-02  2.635040e-02  2.489790e-02  2.342780e-02  2.194020e-02  2.043500e-02  1.891220e-02  1.737190e-02  1.581400e-02  1.423860e-02  1.264560e-02  1.103500e-02  9.406870e-03  7.761180e-03  6.097930e-03  4.417110e-03  2.718730e-03  1.002790e-03 -7.307100e-04
 3.188050e-02  3.326260e-02  3.462710e-02  3.597410e-02  3.730350e-02  3.861530e-02  3.990960e-02  1.000000e+00  3.989190e-02  3.857990e-02  3.725030e-02  3.590320e-02  3.453850e-02  3.315620e-02  3.175640e-02  3.033900e-02  2.890400e-02  2.745150e-02  2.598140e-02  2.449380e-02  2.298860e-02  2.146580e-02  1.992550e-02  1.836760e-02  1.679220e-02  1.519920e-02  1.358860e-02  1.196050e-02  1.031480e-02  8.651540e-03  6.970720e-03  5.272340e-03  3.556400e-03  1.822900e-03  7.183800e-05
 3.070900e-02  3.207350e-02  3.342050e-02  3.474990e-02  3.606170e-02  3.735600e-02  3.863270e-02  3.989190e-02  1.000000e+00  3.980390e-02  3.845680e-02  3.709210e-02  3.570980e-02  3.431000e-02  3.289260e-02  3.145760e-02  3.000510e-02  2.853500e-02  2.704740e-02  2.554220e-02  2.401950e-02  2.247910e-02  2.092120e-02  1.934580e-02  1.775280e-02  1.614220e-02  1.451410e-02  1.286840e-02  1.120510e-02  9.524330e-03  7.825950e-03  6.110010e-03  4.376510e-03  2.625450e-03  8.568240e-04
 2.951990e-02  3.086690e-02  3.219630e-02  3.350810e-02  3.480240e-02  3.607910e-02  3.733830e-02  3.857990e-02  3.980390e-02  1.000000e+00  3.964570e-02  3.826340e-02  3.686360e-02  3.544620e-02  3.401120e-02  3.255870e-02  3.108870e-02  2.960100e-02  2.809580e-02  2.657310e-02  2.503270e-02  2.347490e-02  2.189940e-02  2.030640e-02  1.869580e-02  1.706770e-02  1.542200e-02  1.375880e-02  1.207790e-02  1.037960e-02  8.663630e-03  6.930120e-03  5.179060e-03  3.410440e-03  1.624250e-03
 2.831330e-02  2.964270e-02  3.095450e-02  3.224880e-02  3.352550e-02  3.478470e-02  3.602630e-02  3.725030e-02  3.845680e-02  3.964570e-02  1.000000e+00  3.941720e-02  3.799980e-02  3.656490e-02  3.511230e-02  3.364230e-02  3.215460e-02  3.064940e-02  2.912670e-02  2.758640e-02  2.602850e-02  2.445300e-02  2.286000e-02  2.124940e-02  1.962130e-02  1.797560e-02  1.631240e-02  1.463160e-02  1.293320e-02  1.121720e-02  9.483740e-03  7.732670e-03  5.964050e-03  4.177860e-03  2.374110e-03
 2.708910e-02  2.840090e-02  2.969520e-02  3.097190e-02  3.223110e-02  3.347270e-02  3.469670e-02  3.590320e-02  3.709210e-02  3.826340e-02  3.941720e-02  1.000000e+00  3.911850e-02  3.766600e-02  3.619590e-02  3.470820e-02  3.320300e-02  3.168030e-02  3.014000e-02  2.858210e-02  2.700660e-02  2.541360e-02  2.380310e-02  2.217490e-02  2.052920e-02  1.886600e-02  1.718520e-02  1.548680e-02  1.377080e-02  1.203730e-02  1.028630e-02  8.517660e-03  6.731470e-03  4.927720e-03  3.106410e-03
 2.584730e-02  2.714160e-02  2.841830e-02  2.967740e-02  3.091900e-02  3.214310e-02  3.334950e-02  3.453850e-02  3.570980e-02  3.686360e-02  3.799980e-02  3.911850e-02  1.000000e+00  3.874950e-02  3.726190e-02  3.575670e-02  3.423390e-02  3.269360e-02  3.113570e-02  2.956020e-02  2.796720e-02  2.635670e-02  2.472850e-02  2.308280e-02  2.141960e-02  1.973880e-02  1.804040e-02  1.632450e-02  1.459100e-02  1.283990e-02  1.107130e-02  9.285080e-03  7.481330e-03  5.660020e-03  3.821150e-03
