 1.000000e+00  2.072300e-02  2.146670e-02  2.216780e-02  2.282650e-02  2.344260e-02  2.401620e-02  2.454720e-02  2.503570e-02  2.548170e-02  2.588510e-02  2.624600e-02  2.656440e-02  2.684020e-02  2.707350e-02  2.726430e-02  2.741250e-02  2.751820e-02  2.758140e-02  2.760200e-02  2.758010e-02  2.751570e-02  2.740870e-02  2.725920e-02  2.706720e-02  2.683260e-02  2.655550e-02  2.623590e-02  2.587370e-02  2.546900e-02  2.502180e-02  2.453200e-02  2.399970e-02  2.342490e-02  2.280750e-02
 2.072300e-02  1.000000e+00  2.272710e-02  2.338570e-02  2.400180e-02  2.457540e-02  2.510650e-02  2.559500e-02  2.604090e-02  2.644440e-02  2.680530e-02  2.712360e-02  2.739950e-02  2.763280e-02  2.782360e-02  2.797180e-02  2.807750e-02  2.814070e-02  2.816130e-02  2.813940e-02  2.807500e-02  2.796800e-02  2.781850e-02  2.762650e-02  2.739190e-02  2.711480e-02  2.679520e-02  2.643300e-02  2.602830e-02  2.558110e-02  2.509130e-02  2.455900e-02  2.398420e-02  2.336680e-02  2.270690e-02
 2.146670e-02  2.272710e-02  1.000000e+00  2.456110e-02  2.513470e-02  2.566570e-02  2.615420e-02  2.660020e-02  2.700360e-02  2.736450e-02  2.768290e-02  2.795870e-02  2.819210e-02  2.838280e-02  2.853110e-02  2.863680e-02  2.869990e-02  2.872060e-02  2.869870e-02  2.863420e-02  2.852730e-02  2.837780e-02  2.818570e-02  2.795120e-02  2.767410e-02  2.735440e-02  2.699230e-02  2.658760e-02  2.614030e-02  2.565060e-02  2.511830e-02  2.454340e-02  2.392610e-02  2.326620e-02  2.256370e-02
 2.216780e-02  2.338570e-02  2.456110e-02  1.000000e+00  2.622500e-02  2.671350e-02  2.715950e-02  2.756290e-02  2.792380e-02  2.824220e-02  2.851800e-02  2.875130e-02  2.894210e-02  2.909030e-02  2.919600e-02  2.925920e-02  2.927980e-02  2.925790e-02  2.919350e-02  2.908650e-02  2.893710e-02  2.874500e-02  2.851050e-02  2.823340e-02  2.791370e-02  2.755160e-02  2.714690e-02  2.669960e-02  2.620990e-02  2.567760e-02  2.510270e-02  2.448540e-02  2.382540e-02  2.312300e-02  2.237800e-02
 2.282650e-02  2.400180e-02  2.513470e-02  2.622500e-02  1.000000e+00  2.771870e-02  2.812220e-02  2.848310e-02  2.880140e-02  2.907730e-02  2.931060e-02  2.950140e-02  2.964960e-02  2.975530e-02  2.981850e-02  2.983910e-02  2.981720e-02  2.975280e-02  2.964580e-02  2.949630e-02  2.930430e-02  2.906970e-02  2.879260e-02  2.847300e-02  2.811080e-02  2.770610e-02  2.725890e-02  2.676910e-02  2.623680e-02  2.566200e-02  2.504460e-02  2.438470e-02  2.368230e-02  2.293730e-02  2.214980e-02
 2.344260e-02  2.457540e-02  2.566570e-02  2.671350e-02  2.771870e-02  1.000000e+00  2.904230e-02  2.936070e-02  2.963650e-02  2.986980e-02  3.006060e-02  3.020890e-02  3.031460e-02  3.037770e-02  3.039840e-02  3.037650e-02  3.031210e-02  3.020510e-02  3.005560e-02  2.986360e-02  2.962900e-02  2.935190e-02  2.903230e-02  2.867010e-02  2.826540e-02  2.781820e-02  2.732840e-02  2.679610e-02  2.622130e-02  2.560390e-02  2.494400e-02  2.424160e-02  2.349660e-02  2.270910e-02  2.187910e-02
 2.401620e-02  2.510650e-02  2.615420e-02  2.715950e-02  2.812220e-02  2.904230e-02  1.000000e+00  3.019580e-02  3.042910e-02  3.061990e-02  3.076810e-02  3.087380e-02  3.093700e-02  3.095760e-02  3.093570e-02  3.087130e-02  3.076440e-02  3.061490e-02  3.042280e-02  3.018830e-02  2.991120e-02  2.959150e-02  2.922940e-02  2.882470e-02  2.837740e-02  2.788770e-02  2.735540e-02  2.678060e-02  2.616320e-02  2.550330e-02  2.480090e-02  2.405590e-02  2.326840e-02  2.243830e-02  2.156580e-02
 2.454720e-02  2.559500e-02  2.660020e-02  2.756290e-02  2.848310e-02  2.936070e-02  3.019580e-02  1.000000e+00  3.117910e-02  3.132740e-02  3.143310e-02  3.149630e-02  3.151690e-02  3.149500e-02  3.143060e-02  3.132360e-02  3.117410e-02  3.098210e-02  3.074750e-02  3.047040e-02  3.015080e-02  2.978860e-02  2.938390e-02  2.893670e-02  2.844700e-02  2.791470e-02  2.733980e-02  2.672250e-02  2.606260e-02  2.536010e-02  2.461520e-02  2.382770e-02  2.299760e-02  2.212510e-02  2.121000e-02
 2.503570e-02  2.604090e-02  2.700360e-02  2.792380e-02  2.880140e-02  2.963650e-02  3.042910e-02  3.117910e-02  1.000000e+00  3.199230e-02  3.205550e-02  3.207620e-02  3.205430e-02  3.198980e-02  3.188290e-02  3.173340e-02  3.154140e-02  3.130680e-02  3.102970e-02  3.071010e-02  3.034790e-02  2.994320e-02  2.949600e-02  2.900620e-02  2.847390e-02  2.789910e-02  2.728170e-02  2.662180e-02  2.591940e-02  2.517440e-02  2.438690e-02  2.355690e-02  2.268430e-02  2.176920e-02  2.081160e-02
 2.548170e-02  2.644440e-02  2.736450e-02  2.824220e-02  2.907730e-02  2.986980e-02  3.061990e-02  3.132740e-02  3.199230e-02  1.000000e+00  3.263540e-02  3.261350e-02  3.254910e-02  3.244210e-02  3.229270e-02  3.210060e-02  3.186610e-02  3.158900e-02  3.126930e-02  3.090720e-02  3.050250e-02  3.005530e-02  2.956550e-02  2.903320e-02  2.845840e-02  2.784100e-02  2.718110e-02  2.647870e-02  2.573370e-02  2.494620e-02  2.411620e-02  2.324360e-02  2.232850e-02  2.137090e-02  2.037070e-02
