 1.000000e+00  3.211280e-02  3.178990e-02  3.144660e-02  3.108310e-02  3.069930e-02  3.029520e-02  2.987080e-02  2.942620e-02  2.896130e-02  2.847610e-02  2.797060e-02  2.744480e-02  2.689880e-02  2.633250e-02  2.574590e-02  2.513900e-02  2.451180e-02  2.386440e-02  2.319660e-02  2.250860e-02  2.180030e-02  2.107180e-02  2.032290e-02  1.955380e-02  1.876440e-02  1.795470e-02  1.712480e-02  1.627450e-02  1.540400e-02  1.451320e-02  1.360210e-02  1.267070e-02  1.171910e-02  1.074720e-02
 3.211280e-02  1.000000e+00  3.295790e-02  3.260240e-02  3.222660e-02  3.183060e-02  3.141430e-02  3.097770e-02  3.052080e-02  3.004360e-02  2.954620e-02  2.902850e-02  2.849050e-02  2.793220e-02  2.735360e-02  2.675480e-02  2.613570e-02  2.549630e-02  2.483660e-02  2.415660e-02  2.345640e-02  2.273590e-02  2.199510e-02  2.123400e-02  2.045260e-02  1.965100e-02  1.882910e-02  1.798690e-02  1.712440e-02  1.624160e-02  1.533860e-02  1.441530e-02  1.347160e-02  1.250780e-02  1.152360e-02
 3.178990e-02  3.295790e-02  1.000000e+00  3.373790e-02  3.334990e-02  3.294160e-02  3.251310e-02  3.206420e-02  3.159510e-02  3.110570e-02  3.059600e-02  3.006610e-02  2.951580e-02  2.894530e-02  2.835450e-02  2.774350e-02  2.711210e-02  2.646050e-02  2.578850e-02  2.509630e-02  2.438390e-02  2.365110e-02  2.289810e-02  2.212470e-02  2.133110e-02  2.051730e-02  1.968310e-02  1.882870e-02  1.795390e-02  1.705900e-02  1.614370e-02  1.520810e-02  1.425230e-02  1.327620e-02  1.227980e-02
 3.144660e-02  3.260240e-02  3.373790e-02  1.000000e+00  3.445290e-02  3.403240e-02  3.359160e-02  3.313050e-02  3.264920e-02  3.214750e-02  3.162560e-02  3.108340e-02  3.052090e-02  2.993820e-02  2.933510e-02  2.871180e-02  2.806820e-02  2.740440e-02  2.672020e-02  2.601580e-02  2.529110e-02  2.454610e-02  2.378080e-02  2.299520e-02  2.218940e-02  2.136330e-02  2.051690e-02  1.965020e-02  1.876320e-02  1.785600e-02  1.692850e-02  1.598070e-02  1.501260e-02  1.402430e-02  1.301560e-02
 3.108310e-02  3.222660e-02  3.334990e-02  3.445290e-02  1.000000e+00  3.510290e-02  3.464980e-02  3.417650e-02  3.368290e-02  3.316910e-02  3.263490e-02  3.208050e-02  3.150580e-02  3.091080e-02  3.029550e-02  2.965990e-02  2.900410e-02  2.832800e-02  2.763160e-02  2.691490e-02  2.617800e-02  2.542070e-02  2.464320e-02  2.384540e-02  2.302740e-02  2.218900e-02  2.133040e-02  2.045150e-02  1.955230e-02  1.863280e-02  1.769300e-02  1.673300e-02  1.575270e-02  1.475210e-02  1.373120e-02
 3.069930e-02  3.183060e-02  3.294160e-02  3.403240e-02  3.510290e-02  1.000000e+00  3.568780e-02  3.520220e-02  3.469640e-02  3.417030e-02  3.362390e-02  3.305720e-02  3.247030e-02  3.186310e-02  3.123550e-02  3.058780e-02  2.991970e-02  2.923130e-02  2.852270e-02  2.779380e-02  2.704460e-02  2.627510e-02  2.548540e-02  2.467530e-02  2.384500e-02  2.299440e-02  2.212360e-02  2.123240e-02  2.032100e-02  1.938930e-02  1.843730e-02  1.746500e-02  1.647250e-02  1.545960e-02  1.442650e-02
 3.029520e-02  3.141430e-02  3.251310e-02  3.359160e-02  3.464980e-02  3.568780e-02  1.000000e+00  3.620770e-02  3.568960e-02  3.515130e-02  3.459260e-02  3.401370e-02  3.341450e-02  3.279510e-02  3.215530e-02  3.149530e-02  3.081500e-02  3.011440e-02  2.939350e-02  2.865240e-02  2.789100e-02  2.710920e-02  2.630730e-02  2.548500e-02  2.464240e-02  2.377960e-02  2.289650e-02  2.199310e-02  2.106950e-02  2.012550e-02  1.916130e-02  1.817680e-02  1.717200e-02  1.614690e-02  1.510160e-02
 2.987080e-02  3.097770e-02  3.206420e-02  3.313050e-02  3.417650e-02  3.520220e-02  3.620770e-02  1.000000e+00  3.666250e-02  3.611190e-02  3.554110e-02  3.494990e-02  3.433850e-02  3.370680e-02  3.305480e-02  3.238260e-02  3.169000e-02  3.097720e-02  3.024410e-02  2.949070e-02  2.871700e-02  2.792310e-02  2.710890e-02  2.627440e-02  2.541960e-02  2.454450e-02  2.364920e-02  2.273350e-02  2.179760e-02  2.084140e-02  1.986500e-02  1.886820e-02  1.785120e-02  1.681390e-02  1.575630e-02
 2.942620e-02  3.052080e-02  3.159510e-02  3.264920e-02  3.368290e-02  3.469640e-02  3.568960e-02  3.666250e-02  1.000000e+00  3.705230e-02  3.646920e-02  3.586590e-02  3.524220e-02  3.459830e-02  3.393400e-02  3.324950e-02  3.254480e-02  3.181970e-02  3.107430e-02  3.030870e-02  2.952280e-02  2.871660e-02  2.789020e-02  2.704340e-02  2.617640e-02  2.528910e-02  2.438150e-02  2.345370e-02  2.250550e-02  2.153710e-02  2.054840e-02  1.953940e-02  1.851010e-02  1.746060e-02  1.639080e-02
 2.896130e-02  3.004360e-02  3.110570e-02  3.214750e-02  3.316910e-02  3.417030e-02  3.515130e-02  3.611190e-02  3.705230e-02  1.000000e+00  3.737710e-02  3.676150e-02  3.612560e-02  3.546940e-02  3.479300e-02  3.409620e-02  3.337920e-02  3.264190e-02  3.188430e-02  3.110650e-02  3.030830e-02  2.948990e-02  2.865120e-02  2.779220e-02  2.691300e-02  2.601340e-02  2.509360e-02  2.415350e-02  2.319310e-02  2.221250e-02  2.121150e-02  2.019030e-02  1.914880e-02  1.808700e-02  1.700500e-02
