 1.000000e+00 -9.349480e-02  1.485900e-02 -3.546660e-02 -2.125590e-02  4.216770e-04 -1.015420e-02 -7.764550e-03 -8.428210e-03  1.277320e-02  7.271560e-03 -4.377360e-02  1.173550e-02  3.773710e-03 -6.264570e-02  4.541600e-02 -1.258060e-02 -4.503880e-02  3.190320e-02 -2.418290e-02 -2.772140e-02 -2.287710e-04  8.149450e-03 -3.727180e-04  1.872920e-02 -9.918640e-03  5.464530e-03 -2.973410e-02  3.041870e-02 -3.017180e-02  2.045020e-02 -8.994460e-03
-9.349480e-02  1.000000e+00 -5.069750e-02  9.482890e-03  3.409650e-02 -4.696280e-02  5.753130e-02 -3.204580e-02  4.269470e-02 -5.150200e-02  5.399320e-02 -3.629360e-02  4.011470e-02 -5.685020e-02  6.310500e-02 -4.686170e-02 -1.623620e-02  2.437840e-02 -2.687360e-02 -2.745550e-02  8.725310e-02 -5.314740e-02  3.232930e-02 -7.321790e-03  1.564520e-03  1.942910e-02 -4.075590e-02  5.782160e-02 -4.568630e-02  3.780980e-02  6.618460e-03 -2.051380e-02
 1.485900e-02 -5.069750e-02  1.000000e+00 -1.661960e-02 -1.290080e-02  4.167340e-03 -9.684580e-03  3.807510e-03 -1.708970e-03  9.333850e-03 -6.844600e-03 -1.573550e-02 -4.206420e-03  5.015050e-03 -2.225300e-02  1.779850e-02 -1.267430e-02 -2.619540e-02  7.923720e-03 -2.707730e-03 -1.380840e-02  8.458260e-03  1.545990e-03  5.303470e-03  1.400330e-02 -1.203350e-02 -3.832360e-03 -1.649230e-02  1.900980e-02 -7.493800e-03  8.590810e-03  3.585710e-03
-3.546660e-02  9.482890e-03 -1.661960e-02  1.000000e+00 -5.717450e-04 -4.143960e-03 -1.851520e-02  1.178640e-02 -2.435950e-03  8.362690e-04 -1.794700e-02  3.997020e-02 -2.509470e-02  5.916750e-03  2.769500e-02 -2.011000e-02  9.849470e-04  1.188580e-02 -2.463570e-02  1.106200e-02 -1.428900e-02  2.959570e-03 -1.574750e-02  1.103220e-02 -6.441580e-03  1.048950e-02  1.267300e-02  2.797770e-03 -1.294550e-02  2.505100e-03 -2.732130e-02  5.166650e-04
-2.125590e-02  3.409650e-02 -1.290080e-02 -5.717450e-04  1.000000e+00 -2.142240e-02  9.470290e-03 -1.239790e-02  1.401330e-02 -8.790700e-03  1.424250e-02 -7.924330e-03  1.255430e-02 -8.316290e-03  2.287590e-02 -5.716360e-03 -1.932280e-03  5.352620e-03 -1.643840e-02 -1.835740e-02  1.211340e-02 -2.527630e-02  2.542050e-03 -3.851100e-03  3.351840e-03  1.886030e-02 -1.928700e-03  1.460740e-02 -1.919280e-02 -2.567220e-04 -1.476330e-02 -2.262020e-02
 4.216770e-04 -4.696280e-02  4.167340e-03 -4.143960e-03 -2.142240e-02  1.000000e+00 -3.427500e-02  1.664680e-02 -1.207980e-02  2.571680e-02 -3.507240e-02  2.596060e-02 -2.685960e-02  2.835720e-02 -4.737400e-03  1.252260e-02  6.964520e-04 -1.298540e-02 -1.307940e-02  9.910170e-03 -4.463350e-02  1.632990e-02 -2.210600e-02  7.651650e-03  6.832820e-03  1.759790e-03  1.800030e-02 -2.227160e-02  1.044330e-02 -1.602970e-02 -2.438060e-02 -1.666180e-03
-1.015420e-02  5.753130e-02 -9.684580e-03 -1.851520e-02  9.470290e-03 -3.427500e-02  1.000000e+00 -3.484700e-02  2.723130e-02 -2.285360e-02  4.378200e-02 -5.662440e-02  4.621350e-02 -2.717050e-02  1.406050e-02  2.668520e-03 -7.631860e-03 -1.657550e-03 -5.475070e-03 -4.208290e-02  4.253470e-02 -4.804510e-02  2.183410e-02 -1.863370e-02  1.183800e-02  2.079200e-02 -2.055860e-02  2.583890e-02 -2.284720e-02  8.185060e-04  3.066040e-03 -3.890060e-02
-7.764550e-03 -3.204580e-02  3.807510e-03  1.178640e-02 -1.239790e-02  1.664680e-02 -3.484700e-02  1.000000e+00 -2.357270e-02  1.123990e-02 -4.132990e-02  4.364770e-02 -4.099810e-02  1.703040e-02 -3.340460e-03 -1.182690e-02  2.802710e-03  7.823120e-04 -1.345330e-02  2.362680e-02 -3.947320e-02  2.348040e-02 -2.602930e-02  9.247000e-03 -3.589470e-03  4.626720e-03  2.497750e-02 -1.577570e-02  4.709770e-03 -9.109340e-03 -2.491870e-02  9.538660e-03
-8.428210e-03  4.269470e-02 -1.708970e-03 -2.435950e-03  1.401330e-02 -1.207980e-02  2.723130e-02 -2.357270e-02  1.000000e+00 -4.326370e-02  1.635190e-02 -3.445250e-02  1.000580e-02 -4.323990e-02 -1.002680e-02 -3.214070e-02 -1.117710e-02  4.355380e-03  2.129980e-03 -1.156420e-02  3.644170e-02 -2.134430e-02  1.074040e-02 -1.477990e-02  6.569130e-03  2.418900e-02 -1.216550e-03  2.423750e-02 -1.462010e-02  6.073370e-03  8.376510e-03 -1.255110e-02
 1.277320e-02 -5.150200e-02  9.333850e-03  8.362690e-04 -8.790700e-03  2.571680e-02 -2.285360e-02  1.123990e-02 -4.326370e-02  1.000000e+00 -4.018430e-02  8.762470e-03 -4.465560e-02 -1.738620e-02 -4.930260e-02 -2.812230e-02 -1.455580e-02 -1.597820e-02  1.053810e-02  2.701020e-02 -2.276410e-02  3.065560e-02 -1.457490e-02  3.953360e-03  6.834060e-03  2.471910e-03  2.320740e-02 -1.509510e-02  1.979090e-02 -6.988670e-03  5.309120e-03  2.275290e-02
