 1.000000e+00  6.779580e-02  6.577450e-02  6.377610e-02  6.180030e-02  5.984730e-02  5.791710e-02  5.600970e-02  5.412490e-02  5.226300e-02  5.042380e-02  4.860730e-02  4.681360e-02  4.504270e-02  4.329450e-02  4.156910e-02  3.986640e-02  3.818650e-02  3.652930e-02  3.489490e-02  3.328320e-02  3.169430e-02  3.012810e-02  2.858470e-02  2.706410e-02  2.556620e-02  2.409100e-02  2.263860e-02  2.120900e-02  1.980210e-02  1.841800e-02  1.705660e-02  1.571800e-02  1.440210e-02  1.310900e-02
 6.779580e-02  1.000000e+00  6.542430e-02  6.344860e-02  6.149560e-02  5.956540e-02  5.765790e-02  5.577320e-02  5.391130e-02  5.207210e-02  5.025570e-02  4.846200e-02  4.669100e-02  4.494290e-02  4.321740e-02  4.151480e-02  3.983480e-02  3.817770e-02  3.654330e-02  3.493160e-02  3.334270e-02  3.177650e-02  3.023310e-02  2.871250e-02  2.721460e-02  2.573950e-02  2.428710e-02  2.285750e-02  2.145060e-02  2.006650e-02  1.870510e-02  1.736650e-02  1.605060e-02  1.475750e-02  1.348720e-02
 6.577450e-02  6.542430e-02  1.000000e+00  6.314390e-02  6.121370e-02  5.930620e-02  5.742150e-02  5.555960e-02  5.372040e-02  5.190400e-02  5.011030e-02  4.833940e-02  4.659120e-02  4.486580e-02  4.316310e-02  4.148320e-02  3.982600e-02  3.819160e-02  3.658000e-02  3.499110e-02  3.342490e-02  3.188160e-02  3.036090e-02  2.886300e-02  2.738790e-02  2.593550e-02  2.450590e-02  2.309910e-02  2.171490e-02  2.035360e-02  1.901500e-02  1.769910e-02  1.640600e-02  1.513570e-02  1.388810e-02
 6.377610e-02  6.344860e-02  6.314390e-02  1.000000e+00  6.095450e-02  5.906980e-02  5.720790e-02  5.536870e-02  5.355230e-02  5.175860e-02  4.998770e-02  4.823950e-02  4.651410e-02  4.481140e-02  4.313150e-02  4.147440e-02  3.984000e-02  3.822840e-02  3.663950e-02  3.507330e-02  3.353000e-02  3.200930e-02  3.051150e-02  2.903630e-02  2.758400e-02  2.615440e-02  2.474750e-02  2.336340e-02  2.200210e-02  2.066350e-02  1.934760e-02  1.805450e-02  1.678420e-02  1.553660e-02  1.431180e-02
 6.180030e-02  6.149560e-02  6.121370e-02  6.095450e-02  1.000000e+00  5.885610e-02  5.701690e-02  5.520050e-02  5.340690e-02  5.163600e-02  4.988780e-02  4.816240e-02  4.645980e-02  4.477990e-02  4.312270e-02  4.148830e-02  3.987670e-02  3.828780e-02  3.672170e-02  3.517830e-02  3.365770e-02  3.215990e-02  3.068480e-02  2.923240e-02  2.780280e-02  2.639590e-02  2.501190e-02  2.365050e-02  2.231190e-02  2.099610e-02  1.970300e-02  1.843270e-02  1.718510e-02  1.596030e-02  1.475820e-02
 5.984730e-02  5.956540e-02  5.930620e-02  5.906980e-02  5.885610e-02  1.000000e+00  5.684880e-02  5.505510e-02  5.328420e-02  5.153610e-02  4.981070e-02  4.810810e-02  4.642820e-02  4.477100e-02  4.313670e-02  4.152500e-02  3.993620e-02  3.837010e-02  3.682670e-02  3.530610e-02  3.380820e-02  3.233310e-02  3.088080e-02  2.945120e-02  2.804440e-02  2.666030e-02  2.529890e-02  2.396040e-02  2.264450e-02  2.135150e-02  2.008120e-02  1.883360e-02  1.760880e-02  1.640670e-02  1.522740e-02
 5.791710e-02  5.765790e-02  5.742150e-02  5.720790e-02  5.701690e-02  5.684880e-02  1.000000e+00  5.493250e-02  5.318430e-02  5.145900e-02  4.975630e-02  4.807650e-02  4.641930e-02  4.478500e-02  4.317340e-02  4.158450e-02  4.001840e-02  3.847500e-02  3.695440e-02  3.545660e-02  3.398150e-02  3.252920e-02  3.109960e-02  2.969280e-02  2.830870e-02  2.694740e-02  2.560880e-02  2.429300e-02  2.299990e-02  2.172960e-02  2.048210e-02  1.925730e-02  1.805520e-02  1.687590e-02  1.571940e-02
 5.600970e-02  5.577320e-02  5.555960e-02  5.536870e-02  5.520050e-02  5.505510e-02  5.493250e-02  1.000000e+00  5.310720e-02  5.140460e-02  4.972470e-02  4.806760e-02  4.643330e-02  4.482170e-02  4.323280e-02  4.166670e-02  4.012340e-02  3.860280e-02  3.710490e-02  3.562990e-02  3.417750e-02  3.274800e-02  3.134110e-02  2.995710e-02  2.859580e-02  2.725720e-02  2.594140e-02  2.464830e-02  2.337810e-02  2.213050e-02  2.090570e-02  1.970370e-02  1.852440e-02  1.736790e-02  1.623410e-02
 5.412490e-02  5.391130e-02  5.372040e-02  5.355230e-02  5.340690e-02  5.328420e-02  5.318430e-02  5.310720e-02  1.000000e+00  5.137300e-02  4.971590e-02  4.808150e-02  4.646990e-02  4.488110e-02  4.331500e-02  4.177170e-02  4.025110e-02  3.875330e-02  3.727820e-02  3.582590e-02  3.439630e-02  3.298950e-02  3.160540e-02  3.024410e-02  2.890560e-02  2.758980e-02  2.629680e-02  2.502650e-02  2.377890e-02  2.255420e-02  2.135210e-02  2.017290e-02  1.901630e-02  1.788260e-02  1.677160e-02
 5.226300e-02  5.207210e-02  5.190400e-02  5.175860e-02  5.163600e-02  5.153610e-02  5.145900e-02  5.140460e-02  5.137300e-02  1.000000e+00  4.972980e-02  4.811820e-02  4.652940e-02  4.496330e-02  4.342000e-02  4.189940e-02  4.040160e-02  3.892650e-02  3.747420e-02  3.604460e-02  3.463780e-02  3.325380e-02  3.189250e-02  3.055400e-02  2.923820e-02  2.794510e-02  2.667490e-02  2.542730e-02  2.420260e-02  2.300060e-02  2.182130e-02  2.066480e-02  1.953100e-02  1.842000e-02  1.733180e-02
