# Observed Ly-alpha forest Statistics extracted from KODIAQ-DR2 Sample
# Column-00 -->> Mean Redshift of the statistics [zmin,zmax] = [zmean-0.1, zmean+0.1]
# Column-01 -->> Fourier mode k in units of s/km
# Column-02 -->> 1D Dimensionless flux power spectrum (k * P_F_k / pi)
# Column-03 -->> Unicertainty (1 sigma) in 1D Dimensionless flux power spectrum
# 
2.60	 3.1623e-03	 2.5558e-02	 6.8871e-03
2.60	 4.2170e-03	 2.0575e-02	 4.2213e-03
2.60	 5.6234e-03	 2.3066e-02	 4.3376e-03
2.60	 7.4989e-03	 2.8290e-02	 5.3546e-03
2.60	 1.0000e-02	 3.0436e-02	 4.7057e-03
2.60	 1.3335e-02	 3.4894e-02	 9.3316e-03
2.60	 1.7783e-02	 3.5311e-02	 5.9991e-03
2.60	 2.3714e-02	 2.8894e-02	 3.8245e-03
2.60	 3.1623e-02	 2.5605e-02	 3.0675e-03
2.60	 4.2170e-02	 1.9906e-02	 1.7580e-03
2.60	 5.6234e-02	 1.4098e-02	 1.4316e-03
2.60	 7.4989e-02	 7.7529e-03	 7.1288e-04
2.60	 1.0000e-01	 4.2709e-03	 4.3438e-04
2.60	 1.3335e-01	 2.7077e-03	 4.3384e-04
2.60	 1.7783e-01	 2.0591e-03	 5.0787e-04
2.60	 2.3714e-01	 1.9429e-03	 5.8257e-04
2.60	 3.1623e-01	 2.1752e-03	 7.0339e-04
2.60	 4.2170e-01	 2.3272e-03	 7.6917e-04
2.60	 5.6234e-01	 2.2817e-03	 7.4423e-04
2.60	 7.4989e-01	 2.0751e-03	 6.7311e-04
2.60	 1.0000e+00	 1.8013e-03	 6.9880e-04
2.60	 1.3335e+00	 2.0950e-03	 1.2192e-03
2.60	 1.7783e+00	 2.2488e-03	 2.1111e-03
2.80	 1.0000e-03	 1.0744e-02	 3.7137e-03
2.80	 1.3335e-03	 1.3691e-02	 7.3054e-03
2.80	 1.7783e-03	 2.0092e-02	 7.7015e-03
2.80	 2.3714e-03	 1.8454e-02	 4.5681e-03
2.80	 3.1623e-03	 2.7234e-02	 6.2003e-03
2.80	 4.2170e-03	 2.5322e-02	 1.0157e-02
2.80	 5.6234e-03	 3.4269e-02	 7.2837e-03
2.80	 7.4989e-03	 3.8646e-02	 7.8988e-03
2.80	 1.0000e-02	 3.5321e-02	 4.2820e-03
2.80	 1.3335e-02	 3.4361e-02	 6.2096e-03
2.80	 1.7783e-02	 3.7330e-02	 4.8288e-03
2.80	 2.3714e-02	 3.4062e-02	 4.0007e-03
2.80	 3.1623e-02	 3.1086e-02	 3.2682e-03
2.80	 4.2170e-02	 2.4787e-02	 1.7756e-03
2.80	 5.6234e-02	 1.7613e-02	 1.4203e-03
2.80	 7.4989e-02	 1.0464e-02	 1.1634e-03
2.80	 1.0000e-01	 5.1728e-03	 5.7452e-04
2.80	 1.3335e-01	 2.9403e-03	 6.9643e-04
2.80	 1.7783e-01	 2.1977e-03	 6.6828e-04
2.80	 2.3714e-01	 2.1586e-03	 7.7935e-04
2.80	 3.1623e-01	 2.2631e-03	 8.6291e-04
2.80	 4.2170e-01	 2.2449e-03	 8.1717e-04
2.80	 5.6234e-01	 2.2453e-03	 8.2782e-04
2.80	 7.4989e-01	 1.9907e-03	 7.0647e-04
2.80	 1.0000e+00	 2.0678e-03	 8.1866e-04
2.80	 1.3335e+00	 2.0008e-03	 1.3722e-03
2.80	 1.7783e+00	 2.9990e-03	 3.5453e-03
2.80	 2.3714e+00	 4.0332e-04	 3.0683e-04
3.00	 1.0000e-03	 9.8753e-03	 3.4043e-03
3.00	 1.3335e-03	 1.5509e-02	 5.2830e-03
3.00	 1.7783e-03	 2.8153e-02	 9.2450e-03
3.00	 2.3714e-03	 2.1631e-02	 6.6341e-03
3.00	 3.1623e-03	 2.7841e-02	 9.5074e-03
3.00	 4.2170e-03	 3.3201e-02	 6.9905e-03
3.00	 5.6234e-03	 2.9740e-02	 6.5099e-03
3.00	 7.4989e-03	 3.4122e-02	 6.6394e-03
3.00	 1.0000e-02	 3.8263e-02	 5.0325e-03
3.00	 1.3335e-02	 4.4586e-02	 6.3426e-03
3.00	 1.7783e-02	 4.7544e-02	 5.4646e-03
3.00	 2.3714e-02	 4.2704e-02	 5.1466e-03
3.00	 3.1623e-02	 4.2916e-02	 4.2575e-03
3.00	 4.2170e-02	 3.1188e-02	 2.8705e-03
3.00	 5.6234e-02	 2.2520e-02	 2.0777e-03
3.00	 7.4989e-02	 1.3807e-02	 1.0704e-03
3.00	 1.0000e-01	 6.8528e-03	 7.8640e-04
3.00	 1.3335e-01	 3.5137e-03	 6.3000e-04
3.00	 1.7783e-01	 2.4702e-03	 6.6752e-04
3.00	 2.3714e-01	 2.1343e-03	 7.0639e-04
3.00	 3.1623e-01	 2.2265e-03	 9.6933e-04
3.00	 4.2170e-01	 2.2216e-03	 9.8386e-04
3.00	 5.6234e-01	 1.9751e-03	 8.7012e-04
3.00	 7.4989e-01	 1.6878e-03	 7.2554e-04
3.00	 1.0000e+00	 1.5751e-03	 7.0134e-04
3.00	 1.3335e+00	 1.5562e-03	 1.0319e-03
3.00	 1.7783e+00	 2.0448e-03	 1.6504e-03
3.20	 1.0000e-03	 1.1049e-02	 4.5208e-03
3.20	 1.3335e-03	 2.3769e-02	 7.3340e-03
3.20	 1.7783e-03	 2.4507e-02	 1.2244e-02
3.20	 2.3714e-03	 2.2848e-02	 8.9181e-03
3.20	 3.1623e-03	 3.2186e-02	 1.0429e-02
3.20	 4.2170e-03	 4.5605e-02	 2.6140e-02
3.20	 5.6234e-03	 4.4585e-02	 1.0272e-02
3.20	 7.4989e-03	 4.9094e-02	 7.2475e-03
3.20	 1.0000e-02	 5.2983e-02	 9.6386e-03
3.20	 1.3335e-02	 5.6293e-02	 1.5053e-02
3.20	 1.7783e-02	 5.9371e-02	 8.3682e-03
3.20	 2.3714e-02	 5.1325e-02	 6.9986e-03
3.20	 3.1623e-02	 4.7438e-02	 6.8498e-03
3.20	 4.2170e-02	 4.1696e-02	 4.9004e-03
3.20	 5.6234e-02	 2.6531e-02	 2.3096e-03
3.20	 7.4989e-02	 1.7686e-02	 1.7636e-03
3.20	 1.0000e-01	 8.5361e-03	 7.4011e-04
3.20	 1.3335e-01	 4.2789e-03	 6.6488e-04
3.20	 1.7783e-01	 2.5030e-03	 6.2973e-04
3.20	 2.3714e-01	 1.9751e-03	 7.3341e-04
3.20	 3.1623e-01	 1.8567e-03	 7.4378e-04
3.20	 4.2170e-01	 1.7334e-03	 6.8625e-04
3.20	 5.6234e-01	 1.7614e-03	 7.3089e-04
3.20	 7.4989e-01	 1.3758e-03	 5.6081e-04
3.20	 1.0000e+00	 1.1894e-03	 4.6433e-04
3.20	 1.3335e+00	 1.2167e-03	 5.2839e-04
3.20	 1.7783e+00	 1.1527e-03	 0.0000e+00
3.40	 1.0000e-03	 6.9023e-03	 6.2652e-03
3.40	 1.3335e-03	 2.9006e-02	 1.2546e-02
3.40	 1.7783e-03	 2.3852e-02	 1.4073e-02
3.40	 2.3714e-03	 3.0281e-02	 1.0153e-02
3.40	 3.1623e-03	 3.3550e-02	 1.7111e-02
3.40	 4.2170e-03	 4.1511e-02	 1.6237e-02
3.40	 5.6234e-03	 4.3350e-02	 1.3748e-02
3.40	 7.4989e-03	 5.5586e-02	 1.4508e-02
3.40	 1.0000e-02	 7.9513e-02	 1.9735e-02
3.40	 1.3335e-02	 6.5206e-02	 1.9615e-02
3.40	 1.7783e-02	 9.1692e-02	 1.1678e-02
3.40	 2.3714e-02	 6.8641e-02	 1.0966e-02
3.40	 3.1623e-02	 5.1660e-02	 1.1947e-02
3.40	 4.2170e-02	 5.8068e-02	 7.5485e-03
3.40	 5.6234e-02	 4.0933e-02	 5.0982e-03
3.40	 7.4989e-02	 2.8245e-02	 3.4214e-03
3.40	 1.0000e-01	 1.2781e-02	 1.4603e-03
3.40	 1.3335e-01	 6.1497e-03	 7.5765e-04
3.40	 1.7783e-01	 3.1486e-03	 1.1206e-03
3.40	 2.3714e-01	 2.5155e-03	 1.7488e-03
3.40	 3.1623e-01	 2.1905e-03	 1.5741e-03
3.40	 4.2170e-01	 1.9028e-03	 1.4353e-03
3.40	 5.6234e-01	 2.0204e-03	 1.6285e-03
3.40	 7.4989e-01	 1.5956e-03	 1.2399e-03
3.40	 1.0000e+00	 1.5979e-03	 1.4131e-03
3.40	 1.3335e+00	 8.5431e-04	 5.6738e-04
3.40	 1.7783e+00	 6.7589e-04	 1.8974e-19
3.60	 1.0000e-03	 1.0108e-02	 3.0358e-18
3.60	 1.3335e-03	 3.1578e-02	 1.1686e-02
3.60	 1.7783e-03	 2.6093e-02	 1.3341e-02
3.60	 2.3714e-03	 3.4495e-02	 2.6754e-02
3.60	 3.1623e-03	 7.5731e-02	 3.0763e-02
3.60	 4.2170e-03	 1.0134e-01	 5.4074e-02
3.60	 5.6234e-03	 1.1256e-01	 5.5553e-02
3.60	 7.4989e-03	 1.2752e-01	 9.1341e-02
3.60	 1.0000e-02	 1.4667e-01	 6.2051e-02
3.60	 1.3335e-02	 8.1454e-02	 1.7574e-02
3.60	 1.7783e-02	 9.2807e-02	 3.7737e-02
3.60	 2.3714e-02	 9.8776e-02	 2.6938e-02
3.60	 3.1623e-02	 8.1101e-02	 1.5940e-02
3.60	 4.2170e-02	 5.8082e-02	 5.7746e-03
3.60	 5.6234e-02	 5.4592e-02	 8.2226e-03
3.60	 7.4989e-02	 4.1195e-02	 5.4336e-03
3.60	 1.0000e-01	 1.9417e-02	 3.5966e-03
3.60	 1.3335e-01	 1.0075e-02	 1.9682e-03
3.60	 1.7783e-01	 5.6778e-03	 1.3920e-03
3.60	 2.3714e-01	 2.3707e-03	 7.4082e-04
3.60	 3.1623e-01	 2.0838e-03	 1.1073e-03
3.60	 4.2170e-01	 1.6100e-03	 9.6285e-04
3.60	 5.6234e-01	 1.3621e-03	 8.5512e-04
3.60	 7.4989e-01	 1.6009e-03	 1.1726e-03
3.60	 1.0000e+00	 1.4064e-03	 1.1058e-03
3.60	 1.3335e+00	 2.0412e-03	 7.5894e-19
3.80	 1.0000e-03	 1.4777e-02	 1.1916e-19
3.80	 1.3335e-03	 2.8454e-02	 1.6237e-02
3.80	 1.7783e-03	 7.5538e-02	 3.4511e-02
3.80	 2.3714e-03	 5.7398e-02	 4.5722e-02
3.80	 3.1623e-03	 1.0247e-01	 6.9434e-02
3.80	 4.2170e-03	 4.4809e-02	 2.6769e-02
3.80	 5.6234e-03	 1.1233e-01	 6.3682e-02
3.80	 7.4989e-03	 1.3024e-01	 3.8465e-02
3.80	 1.0000e-02	 1.1870e-01	 2.5255e-02
