# Observed Ly-alpha forest Statistics extracted from KODIAQ-DR2 Sample
# Column-00 -->> Mean Redshift of the statistics [zmin,zmax] = [zmean-0.1, zmean+0.1]
# Column-01 -->> Log10  of the Curvature (log10 kappa)
# Column-02 -->> Normalized probability distribution function of log-curvature
# Column-03 -->> Unicertainty (1 sigma) in PDF of log-curvature
# 
2.40	 -5.3750e+00	 4.7722e-03	 2.4519e-03
2.40	 -5.1250e+00	 7.7478e-03	 3.8120e-03
2.40	 -4.8750e+00	 1.3071e-02	 6.1137e-03
2.40	 -4.6250e+00	 2.3405e-02	 1.1004e-02
2.40	 -4.3750e+00	 4.1763e-02	 1.9224e-02
2.40	 -4.1250e+00	 7.3546e-02	 3.1891e-02
2.40	 -3.8750e+00	 1.2748e-01	 5.4129e-02
2.40	 -3.6250e+00	 2.0771e-01	 8.3688e-02
2.40	 -3.3750e+00	 3.1799e-01	 1.0654e-01
2.40	 -3.1250e+00	 4.3181e-01	 9.4703e-02
2.40	 -2.8750e+00	 5.3779e-01	 6.7956e-02
2.40	 -2.6250e+00	 6.2607e-01	 8.6593e-02
2.40	 -2.3750e+00	 6.3168e-01	 1.2205e-01
2.40	 -2.1250e+00	 5.1488e-01	 1.4009e-01
2.40	 -1.8750e+00	 3.1139e-01	 1.1436e-01
2.40	 -1.6250e+00	 1.0307e-01	 5.3075e-02
2.40	 -1.3750e+00	 1.4615e-02	 1.0673e-02
2.40	 -1.1250e+00	 1.4251e-03	 2.4589e-03
2.40	 -8.7500e-01	 3.0402e-04	 9.9697e-04
2.40	 -6.2500e-01	 1.0315e-04	 3.5329e-04
2.40	 -3.7500e-01	 3.1111e-05	 1.0664e-04
2.40	 -1.2500e-01	 7.9747e-06	 2.7336e-05
2.40	 1.2500e-01	 1.7306e-06	 5.9323e-06
2.40	 3.7500e-01	 3.1719e-07	 1.0873e-06
2.40	 6.2500e-01	 4.9002e-08	 1.6797e-07
2.40	 8.7500e-01	 6.3703e-09	 2.1836e-08
2.40	 1.1250e+00	 6.9594e-10	 2.3856e-09
2.60	 -8.6250e+00	 6.6703e-07	 1.9731e-06
2.60	 -8.3750e+00	 1.9204e-05	 5.6805e-05
2.60	 -8.1250e+00	 1.8741e-06	 5.5436e-06
2.60	 -7.8750e+00	 4.9763e-07	 1.3029e-06
2.60	 -7.6250e+00	 1.7218e-05	 3.7820e-05
2.60	 -7.3750e+00	 3.9701e-05	 7.2975e-05
2.60	 -7.1250e+00	 5.4338e-05	 8.9720e-05
2.60	 -6.8750e+00	 8.2564e-05	 1.1479e-04
2.60	 -6.6250e+00	 1.6519e-04	 1.3183e-04
2.60	 -6.3750e+00	 5.2433e-04	 2.9870e-04
2.60	 -6.1250e+00	 9.5733e-04	 4.2505e-04
2.60	 -5.8750e+00	 1.5869e-03	 6.0193e-04
2.60	 -5.6250e+00	 2.6781e-03	 1.1065e-03
2.60	 -5.3750e+00	 4.5207e-03	 2.0700e-03
2.60	 -5.1250e+00	 8.0522e-03	 3.3167e-03
2.60	 -4.8750e+00	 1.4875e-02	 5.7022e-03
2.60	 -4.6250e+00	 2.5595e-02	 9.4112e-03
2.60	 -4.3750e+00	 4.5133e-02	 1.6936e-02
2.60	 -4.1250e+00	 8.0163e-02	 2.8655e-02
2.60	 -3.8750e+00	 1.3903e-01	 4.8890e-02
2.60	 -3.6250e+00	 2.3724e-01	 7.7355e-02
2.60	 -3.3750e+00	 3.6239e-01	 9.7855e-02
2.60	 -3.1250e+00	 4.9432e-01	 9.2535e-02
2.60	 -2.8750e+00	 5.9652e-01	 7.6913e-02
2.60	 -2.6250e+00	 6.3515e-01	 7.5184e-02
2.60	 -2.3750e+00	 5.8233e-01	 1.1570e-01
2.60	 -2.1250e+00	 4.4968e-01	 1.3715e-01
2.60	 -1.8750e+00	 2.4328e-01	 1.0460e-01
2.60	 -1.6250e+00	 6.5406e-02	 4.0936e-02
2.60	 -1.3750e+00	 8.7870e-03	 1.2837e-02
2.60	 -1.1250e+00	 1.0891e-03	 2.8043e-03
2.60	 -8.7500e-01	 8.3843e-05	 2.4272e-04
2.60	 -6.2500e-01	 2.1116e-06	 6.2373e-06
2.60	 -3.7500e-01	 1.3521e-08	 3.9993e-08
2.80	 -8.8750e+00	 1.6363e-08	 4.9278e-08
2.80	 -8.6250e+00	 4.6389e-06	 1.3247e-05
2.80	 -8.3750e+00	 2.4920e-05	 5.3675e-05
2.80	 -8.1250e+00	 1.0994e-05	 2.3743e-05
2.80	 -7.8750e+00	 3.5207e-05	 6.0038e-05
2.80	 -7.6250e+00	 4.7229e-05	 7.2331e-05
2.80	 -7.3750e+00	 2.7783e-05	 4.8418e-05
2.80	 -7.1250e+00	 9.2854e-05	 9.4134e-05
2.80	 -6.8750e+00	 1.3403e-04	 1.3618e-04
2.80	 -6.6250e+00	 2.5533e-04	 1.9844e-04
2.80	 -6.3750e+00	 3.6849e-04	 2.7608e-04
2.80	 -6.1250e+00	 9.2261e-04	 5.0271e-04
2.80	 -5.8750e+00	 1.6739e-03	 7.9520e-04
2.80	 -5.6250e+00	 2.8959e-03	 1.3081e-03
2.80	 -5.3750e+00	 4.8753e-03	 2.2087e-03
2.80	 -5.1250e+00	 8.8440e-03	 3.7797e-03
2.80	 -4.8750e+00	 1.5844e-02	 7.1674e-03
2.80	 -4.6250e+00	 2.8998e-02	 1.1857e-02
2.80	 -4.3750e+00	 5.0145e-02	 2.0381e-02
2.80	 -4.1250e+00	 8.7363e-02	 3.3191e-02
2.80	 -3.8750e+00	 1.4856e-01	 5.4848e-02
2.80	 -3.6250e+00	 2.4158e-01	 8.1225e-02
2.80	 -3.3750e+00	 3.6107e-01	 9.1806e-02
2.80	 -3.1250e+00	 4.9525e-01	 8.2960e-02
2.80	 -2.8750e+00	 6.0577e-01	 7.0556e-02
2.80	 -2.6250e+00	 6.4223e-01	 6.9903e-02
2.80	 -2.3750e+00	 5.7234e-01	 1.1687e-01
2.80	 -2.1250e+00	 4.3423e-01	 1.3294e-01
2.80	 -1.8750e+00	 2.3095e-01	 9.4943e-02
2.80	 -1.6250e+00	 5.8154e-02	 3.8459e-02
2.80	 -1.3750e+00	 7.0244e-03	 8.5024e-03
2.80	 -1.1250e+00	 5.8345e-04	 1.0915e-03
2.80	 -8.7500e-01	 3.6906e-05	 7.7280e-05
2.80	 -6.2500e-01	 8.3821e-07	 1.7762e-06
2.80	 -3.7500e-01	 4.7534e-09	 1.0406e-08
3.00	 -9.8750e+00	 2.4422e-05	 6.4613e-05
3.00	 -9.6250e+00	 1.1722e-05	 3.1014e-05
3.00	 -9.3750e+00	 2.4143e-05	 6.3875e-05
3.00	 -9.1250e+00	 2.5617e-05	 6.7777e-05
3.00	 -8.8750e+00	 1.6686e-05	 4.4148e-05
3.00	 -8.6250e+00	 2.3107e-05	 6.1136e-05
3.00	 -8.3750e+00	 2.4727e-05	 6.5422e-05
3.00	 -8.1250e+00	 2.1290e-05	 5.6329e-05
3.00	 -7.8750e+00	 2.4359e-05	 6.4444e-05
3.00	 -7.6250e+00	 3.0875e-05	 7.7715e-05
3.00	 -7.3750e+00	 7.4825e-05	 1.4091e-04
3.00	 -7.1250e+00	 1.1095e-04	 1.2906e-04
3.00	 -6.8750e+00	 1.2243e-04	 1.2958e-04
3.00	 -6.6250e+00	 1.2789e-04	 1.0960e-04
3.00	 -6.3750e+00	 3.9706e-04	 2.7835e-04
3.00	 -6.1250e+00	 6.7279e-04	 3.7827e-04
3.00	 -5.8750e+00	 1.3179e-03	 5.0884e-04
3.00	 -5.6250e+00	 2.0619e-03	 7.8237e-04
3.00	 -5.3750e+00	 3.3628e-03	 1.0804e-03
3.00	 -5.1250e+00	 6.1072e-03	 1.9036e-03
3.00	 -4.8750e+00	 1.1589e-02	 3.3715e-03
3.00	 -4.6250e+00	 2.1148e-02	 5.6398e-03
3.00	 -4.3750e+00	 3.8182e-02	 9.7617e-03
3.00	 -4.1250e+00	 6.7749e-02	 1.8223e-02
3.00	 -3.8750e+00	 1.1613e-01	 2.9602e-02
3.00	 -3.6250e+00	 1.9468e-01	 4.6860e-02
3.00	 -3.3750e+00	 3.1371e-01	 6.6210e-02
3.00	 -3.1250e+00	 4.6058e-01	 7.7920e-02
3.00	 -2.8750e+00	 5.9209e-01	 5.4836e-02
3.00	 -2.6250e+00	 6.6080e-01	 4.3184e-02
3.00	 -2.3750e+00	 6.4996e-01	 9.2823e-02
3.00	 -2.1250e+00	 5.2000e-01	 1.0607e-01
3.00	 -1.8750e+00	 2.6908e-01	 7.8228e-02
3.00	 -1.6250e+00	 6.3318e-02	 3.8710e-02
3.00	 -1.3750e+00	 6.1008e-03	 7.1629e-03
3.00	 -1.1250e+00	 2.7965e-04	 5.0369e-04
3.00	 -8.7500e-01	 4.2774e-06	 9.6348e-06
3.00	 -6.2500e-01	 7.6922e-09	 1.8768e-08
3.20	 -8.1250e+00	 5.4141e-08	 1.2697e-07
3.20	 -7.8750e+00	 5.2321e-06	 1.2270e-05
3.20	 -7.6250e+00	 3.8430e-05	 8.8384e-05
3.20	 -7.3750e+00	 5.5893e-05	 8.5516e-05
3.20	 -7.1250e+00	 1.0402e-04	 1.5831e-04
3.20	 -6.8750e+00	 1.2080e-04	 1.1558e-04
3.20	 -6.6250e+00	 2.0809e-04	 1.3772e-04
3.20	 -6.3750e+00	 4.0214e-04	 2.5922e-04
3.20	 -6.1250e+00	 5.9193e-04	 2.9748e-04
3.20	 -5.8750e+00	 9.1590e-04	 4.2593e-04
3.20	 -5.6250e+00	 1.6714e-03	 6.4814e-04
3.20	 -5.3750e+00	 3.4269e-03	 1.2474e-03
3.20	 -5.1250e+00	 6.6608e-03	 1.9028e-03
3.20	 -4.8750e+00	 1.0944e-02	 3.3290e-03
3.20	 -4.6250e+00	 1.9264e-02	 5.6339e-03
3.20	 -4.3750e+00	 3.3854e-02	 1.0194e-02
3.20	 -4.1250e+00	 5.9540e-02	 1.5379e-02
3.20	 -3.8750e+00	 1.0605e-01	 2.5841e-02
3.20	 -3.6250e+00	 1.8342e-01	 4.2914e-02
3.20	 -3.3750e+00	 2.9069e-01	 5.9234e-02
3.20	 -3.1250e+00	 4.3417e-01	 5.7247e-02
3.20	 -2.8750e+00	 5.7196e-01	 3.3037e-02
3.20	 -2.6250e+00	 6.7452e-01	 4.5763e-02
3.20	 -2.3750e+00	 6.8626e-01	 7.3307e-02
3.20	 -2.1250e+00	 5.6205e-01	 8.0237e-02
3.20	 -1.8750e+00	 2.9165e-01	 7.3330e-02
3.20	 -1.6250e+00	 5.7517e-02	 2.9162e-02
3.20	 -1.3750e+00	 3.4996e-03	 2.6246e-03
3.20	 -1.1250e+00	 6.7602e-05	 7.6323e-05
3.20	 -8.7500e-01	 2.1073e-07	 3.3413e-07
3.40	 -9.8750e+00	 4.6635e-05	 8.7245e-05
3.40	 -9.6250e+00	 4.6229e-05	 8.6487e-05
3.40	 -9.3750e+00	 3.3897e-05	 6.3416e-05
3.40	 -9.1250e+00	 5.0065e-05	 9.3663e-05
3.40	 -8.8750e+00	 5.2650e-05	 9.8500e-05
3.40	 -8.6250e+00	 3.2919e-05	 6.1556e-05
3.40	 -8.3750e+00	 7.5723e-05	 1.3510e-04
3.40	 -8.1250e+00	 1.3793e-04	 1.9119e-04
3.40	 -7.8750e+00	 6.7127e-05	 8.6897e-05
3.40	 -7.6250e+00	 6.3305e-05	 1.1639e-04
3.40	 -7.3750e+00	 5.5380e-05	 1.0344e-04
3.40	 -7.1250e+00	 4.6088e-05	 6.4612e-05
3.40	 -6.8750e+00	 1.6819e-04	 1.9514e-04
3.40	 -6.6250e+00	 1.9868e-04	 2.0681e-04
3.40	 -6.3750e+00	 4.4137e-04	 3.0435e-04
3.40	 -6.1250e+00	 6.9195e-04	 3.4173e-04
3.40	 -5.8750e+00	 1.0025e-03	 5.0204e-04
3.40	 -5.6250e+00	 1.8824e-03	 6.7169e-04
3.40	 -5.3750e+00	 3.7910e-03	 1.2801e-03
3.40	 -5.1250e+00	 7.1237e-03	 2.1894e-03
3.40	 -4.8750e+00	 1.1992e-02	 2.9306e-03
3.40	 -4.6250e+00	 2.0666e-02	 4.6057e-03
3.40	 -4.3750e+00	 3.4263e-02	 8.3371e-03
3.40	 -4.1250e+00	 6.2444e-02	 1.2630e-02
3.40	 -3.8750e+00	 1.0552e-01	 1.9582e-02
3.40	 -3.6250e+00	 1.7292e-01	 3.1252e-02
3.40	 -3.3750e+00	 2.8487e-01	 4.3716e-02
3.40	 -3.1250e+00	 4.2361e-01	 5.1634e-02
3.40	 -2.8750e+00	 5.5666e-01	 4.1942e-02
3.40	 -2.6250e+00	 6.5239e-01	 3.4528e-02
3.40	 -2.3750e+00	 6.7695e-01	 4.5179e-02
3.40	 -2.1250e+00	 5.8529e-01	 8.2532e-02
3.40	 -1.8750e+00	 3.1627e-01	 8.0086e-02
3.40	 -1.6250e+00	 7.3172e-02	 3.1178e-02
3.40	 -1.3750e+00	 6.1474e-03	 3.6137e-03
3.40	 -1.1250e+00	 2.1629e-04	 2.2577e-04
3.40	 -8.7500e-01	 3.1358e-06	 5.1036e-06
3.40	 -6.2500e-01	 1.0665e-08	 1.9216e-08
3.60	 -9.8750e+00	 1.9985e-04	 2.4477e-04
3.60	 -9.6250e+00	 2.0458e-04	 2.5056e-04
3.60	 -9.3750e+00	 2.0939e-04	 2.5645e-04
3.60	 -9.1250e+00	 2.1432e-04	 2.6249e-04
3.60	 -8.8750e+00	 2.1941e-04	 2.6872e-04
3.60	 -8.6250e+00	 2.2471e-04	 2.7521e-04
3.60	 -8.3750e+00	 2.3031e-04	 2.8207e-04
3.60	 -8.1250e+00	 2.3637e-04	 2.8949e-04
3.60	 -7.8750e+00	 2.4319e-04	 2.9785e-04
3.60	 -7.6250e+00	 2.5147e-04	 3.0798e-04
3.60	 -7.3750e+00	 2.6262e-04	 3.2149e-04
3.60	 -7.1250e+00	 2.8284e-04	 3.4051e-04
3.60	 -6.8750e+00	 3.8778e-04	 3.6073e-04
3.60	 -6.6250e+00	 7.6311e-04	 4.1249e-04
3.60	 -6.3750e+00	 1.2018e-03	 6.1591e-04
3.60	 -6.1250e+00	 1.5538e-03	 9.1261e-04
3.60	 -5.8750e+00	 2.1785e-03	 1.2214e-03
3.60	 -5.6250e+00	 3.5922e-03	 1.8649e-03
3.60	 -5.3750e+00	 6.5308e-03	 2.6430e-03
3.60	 -5.1250e+00	 1.0674e-02	 3.7056e-03
3.60	 -4.8750e+00	 1.5366e-02	 5.2749e-03
3.60	 -4.6250e+00	 2.4887e-02	 7.4977e-03
3.60	 -4.3750e+00	 4.3195e-02	 1.0975e-02
3.60	 -4.1250e+00	 6.6904e-02	 1.4395e-02
3.60	 -3.8750e+00	 1.0182e-01	 1.6062e-02
3.60	 -3.6250e+00	 1.5870e-01	 1.5433e-02
3.60	 -3.3750e+00	 2.3683e-01	 1.3803e-02
3.60	 -3.1250e+00	 3.5157e-01	 1.3783e-02
3.60	 -2.8750e+00	 5.0123e-01	 3.0733e-02
3.60	 -2.6250e+00	 6.0713e-01	 4.8795e-02
3.60	 -2.3750e+00	 6.6972e-01	 6.1183e-02
3.60	 -2.1250e+00	 6.2847e-01	 6.6875e-02
3.60	 -1.8750e+00	 3.6741e-01	 4.6000e-02
3.60	 -1.6250e+00	 1.1112e-01	 3.2734e-02
3.60	 -1.3750e+00	 3.0131e-02	 2.3436e-02
3.60	 -1.1250e+00	 1.2808e-02	 1.4761e-02
3.60	 -8.7500e-01	 6.5369e-03	 7.9733e-03
3.60	 -6.2500e-01	 3.1287e-03	 3.8313e-03
3.60	 -3.7500e-01	 1.3438e-03	 1.6458e-03
3.60	 -1.2500e-01	 5.1543e-04	 6.3128e-04
3.60	 1.2500e-01	 1.7628e-04	 2.1590e-04
3.60	 3.7500e-01	 5.3695e-05	 6.5763e-05
3.60	 6.2500e-01	 1.4552e-05	 1.7822e-05
3.60	 8.7500e-01	 3.5058e-06	 4.2937e-06
3.60	 1.1250e+00	 7.5034e-07	 9.1897e-07
3.60	 1.3750e+00	 1.4259e-07	 1.7463e-07
3.60	 1.6250e+00	 2.4046e-08	 2.9450e-08
3.60	 1.8750e+00	 3.5974e-09	 4.4059e-09
3.60	 2.1250e+00	 4.7727e-10	 5.8454e-10
3.80	 -7.3750e+00	 4.7420e-10	 6.2725e-10
3.80	 -7.1250e+00	 1.9395e-07	 2.4802e-07
3.80	 -6.8750e+00	 1.9826e-05	 1.7549e-05
3.80	 -6.6250e+00	 2.4933e-04	 2.1619e-04
3.80	 -6.3750e+00	 3.3896e-04	 3.1657e-04
3.80	 -6.1250e+00	 1.8649e-04	 2.1159e-04
3.80	 -5.8750e+00	 4.4898e-04	 2.5671e-04
3.80	 -5.6250e+00	 1.8138e-03	 7.5527e-04
3.80	 -5.3750e+00	 3.9850e-03	 1.6076e-03
3.80	 -5.1250e+00	 6.2491e-03	 1.9365e-03
3.80	 -4.8750e+00	 1.0072e-02	 3.5079e-03
3.80	 -4.6250e+00	 1.6756e-02	 6.7596e-03
3.80	 -4.3750e+00	 2.9985e-02	 1.1596e-02
3.80	 -4.1250e+00	 5.4426e-02	 1.6355e-02
3.80	 -3.8750e+00	 9.1426e-02	 2.3464e-02
3.80	 -3.6250e+00	 1.3619e-01	 2.7283e-02
3.80	 -3.3750e+00	 2.1362e-01	 2.6807e-02
3.80	 -3.1250e+00	 3.3999e-01	 2.6603e-02
3.80	 -2.8750e+00	 5.1375e-01	 2.7100e-02
3.80	 -2.6250e+00	 6.9624e-01	 2.3729e-02
3.80	 -2.3750e+00	 8.0099e-01	 3.1876e-02
3.80	 -2.1250e+00	 6.8667e-01	 5.0410e-02
3.80	 -1.8750e+00	 3.2280e-01	 5.1374e-02
3.80	 -1.6250e+00	 6.6909e-02	 2.2714e-02
3.80	 -1.3750e+00	 7.0650e-03	 4.2990e-03
3.80	 -1.1250e+00	 2.8647e-04	 2.2246e-04
3.80	 -8.7500e-01	 3.1723e-06	 2.9780e-06
3.80	 -6.2500e-01	 1.7616e-08	 2.2473e-08
