# Observed Ly-alpha forest Statistics extracted from KODIAQ-DR2 Sample
# Column-00 -->> Mean Redshift of the statistics [zmin,zmax] = [zmean-0.1, zmean+0.1]
# Column-01 -->> Lower value of Log NHI bin
# Column-02 -->> Higher value of Log NHI bin
# Column-03 -->> Log10  of the doppler b parameter
# Column-04 -->> Normalized probability distribution function of log-b parameter
# Column-05 -->> Unicertainty (1 sigma) in PDF of log-b parameter
# 
2.00	 13.00	 13.20	 1.3750e+00	 1.6442e+00	 1.9271e-01
2.00	 13.00	 13.20	 1.4250e+00	 1.5040e+00	 1.7774e-01
2.00	 13.00	 13.20	 1.4750e+00	 1.3046e+00	 1.5471e-01
2.00	 13.00	 13.20	 1.5250e+00	 1.0824e+00	 1.3475e-01
2.00	 13.00	 13.20	 1.5750e+00	 8.6821e-01	 1.2239e-01
2.00	 13.00	 13.20	 1.6250e+00	 6.8085e-01	 1.1599e-01
2.00	 13.00	 13.20	 1.6750e+00	 5.2649e-01	 1.1242e-01
2.00	 13.00	 13.20	 1.7250e+00	 4.0272e-01	 1.0899e-01
2.00	 13.00	 13.20	 1.7750e+00	 3.0341e-01	 1.0379e-01
2.00	 13.00	 13.20	 1.8250e+00	 2.2258e-01	 9.6224e-02
2.00	 13.00	 13.20	 1.8750e+00	 1.5637e-01	 8.7089e-02
2.00	 13.00	 13.20	 1.9250e+00	 1.0324e-01	 7.8082e-02
2.00	 13.00	 13.20	 1.9750e+00	 6.2894e-02	 7.0998e-02
2.00	 13.00	 13.20	 2.0250e+00	 3.4800e-02	 6.6670e-02
2.00	 13.00	 13.20	 2.0750e+00	 1.7267e-02	 6.4631e-02
2.00	 13.00	 13.20	 2.1250e+00	 7.6091e-03	 6.3882e-02
2.00	 13.00	 13.20	 2.1750e+00	 2.9571e-03	 6.3664e-02
2.00	 13.20	 13.40	 2.2500e-01	 2.0962e-07	 6.5013e-02
2.00	 13.20	 13.40	 2.7500e-01	 1.3358e-06	 6.5013e-02
2.00	 13.20	 13.40	 3.2500e-01	 7.4414e-06	 6.5013e-02
2.00	 13.20	 13.40	 3.7500e-01	 3.6270e-05	 6.5013e-02
2.00	 13.20	 13.40	 4.2500e-01	 1.5483e-04	 6.5014e-02
2.00	 13.20	 13.40	 4.7500e-01	 5.7959e-04	 6.5022e-02
2.00	 13.20	 13.40	 5.2500e-01	 1.9060e-03	 6.5069e-02
2.00	 13.20	 13.40	 5.7500e-01	 5.5184e-03	 6.5291e-02
2.00	 13.20	 13.40	 6.2500e-01	 1.4108e-02	 6.6123e-02
2.00	 13.20	 13.40	 6.7500e-01	 3.1971e-02	 6.8570e-02
2.00	 13.20	 13.40	 7.2500e-01	 6.4555e-02	 7.4079e-02
2.00	 13.20	 13.40	 7.7500e-01	 1.1694e-01	 8.3491e-02
2.00	 13.20	 13.40	 8.2500e-01	 1.9179e-01	 9.5922e-02
2.00	 13.20	 13.40	 8.7500e-01	 2.8825e-01	 1.0914e-01
2.00	 13.20	 13.40	 9.2500e-01	 4.0315e-01	 1.2092e-01
2.00	 13.20	 13.40	 9.7500e-01	 5.3439e-01	 1.2937e-01
2.00	 13.20	 13.40	 1.0250e+00	 6.8388e-01	 1.3237e-01
2.00	 13.20	 13.40	 1.0750e+00	 8.5686e-01	 1.2906e-01
2.00	 13.20	 13.40	 1.1250e+00	 1.0560e+00	 1.2621e-01
2.00	 13.20	 13.40	 1.1750e+00	 1.2727e+00	 1.4016e-01
2.00	 13.20	 13.40	 1.2250e+00	 1.4824e+00	 1.7351e-01
2.00	 13.20	 13.40	 1.2750e+00	 1.6483e+00	 2.0424e-01
2.00	 13.20	 13.40	 1.3250e+00	 1.7337e+00	 2.1074e-01
2.00	 13.20	 13.40	 1.3750e+00	 1.7170e+00	 1.8905e-01
2.00	 13.20	 13.40	 1.4250e+00	 1.5996e+00	 1.5533e-01
2.00	 13.20	 13.40	 1.4750e+00	 1.4040e+00	 1.3481e-01
2.00	 13.20	 13.40	 1.5250e+00	 1.1652e+00	 1.3505e-01
2.00	 13.20	 13.40	 1.5750e+00	 9.2029e-01	 1.4040e-01
2.00	 13.20	 13.40	 1.6250e+00	 6.9979e-01	 1.3935e-01
2.00	 13.20	 13.40	 1.6750e+00	 5.2188e-01	 1.3143e-01
2.00	 13.20	 13.40	 1.7250e+00	 3.9094e-01	 1.2046e-01
2.00	 13.20	 13.40	 1.7750e+00	 3.0016e-01	 1.0962e-01
2.00	 13.20	 13.40	 1.8250e+00	 2.3721e-01	 1.0016e-01
2.00	 13.20	 13.40	 1.8750e+00	 1.9004e-01	 9.2370e-02
2.00	 13.20	 13.40	 1.9250e+00	 1.5038e-01	 8.6272e-02
2.00	 13.20	 13.40	 1.9750e+00	 1.1450e-01	 8.1229e-02
2.00	 13.20	 13.40	 2.0250e+00	 8.2069e-02	 7.6445e-02
2.00	 13.20	 13.40	 2.0750e+00	 5.4410e-02	 7.1984e-02
2.00	 13.20	 13.40	 2.1250e+00	 3.2899e-02	 6.8537e-02
2.00	 13.20	 13.40	 2.1750e+00	 1.7939e-02	 6.6464e-02
2.00	 13.40	 13.60	 2.2500e-01	 4.9460e-07	 6.3497e-02
2.00	 13.40	 13.60	 2.7500e-01	 2.6095e-06	 6.3497e-02
2.00	 13.40	 13.60	 3.2500e-01	 1.2282e-05	 6.3497e-02
2.00	 13.40	 13.60	 3.7500e-01	 5.1616e-05	 6.3497e-02
2.00	 13.40	 13.60	 4.2500e-01	 1.9388e-04	 6.3498e-02
2.00	 13.40	 13.60	 4.7500e-01	 6.5171e-04	 6.3505e-02
2.00	 13.40	 13.60	 5.2500e-01	 1.9629e-03	 6.3539e-02
2.00	 13.40	 13.60	 5.7500e-01	 5.3063e-03	 6.3687e-02
2.00	 13.40	 13.60	 6.2500e-01	 1.2899e-02	 6.4207e-02
2.00	 13.40	 13.60	 6.7500e-01	 2.8265e-02	 6.5655e-02
2.00	 13.40	 13.60	 7.2500e-01	 5.6018e-02	 6.8815e-02
2.00	 13.40	 13.60	 7.7500e-01	 1.0086e-01	 7.4214e-02
2.00	 13.40	 13.60	 8.2500e-01	 1.6603e-01	 8.1642e-02
2.00	 13.40	 13.60	 8.7500e-01	 2.5212e-01	 9.0369e-02
2.00	 13.40	 13.60	 9.2500e-01	 3.5748e-01	 9.9644e-02
2.00	 13.40	 13.60	 9.7500e-01	 4.8044e-01	 1.0873e-01
2.00	 13.40	 13.60	 1.0250e+00	 6.2198e-01	 1.1670e-01
2.00	 13.40	 13.60	 1.0750e+00	 7.8592e-01	 1.2250e-01
2.00	 13.40	 13.60	 1.1250e+00	 9.7487e-01	 1.2655e-01
2.00	 13.40	 13.60	 1.1750e+00	 1.1833e+00	 1.3383e-01
2.00	 13.40	 13.60	 1.2250e+00	 1.3919e+00	 1.5131e-01
2.00	 13.40	 13.60	 1.2750e+00	 1.5688e+00	 1.7521e-01
2.00	 13.40	 13.60	 1.3250e+00	 1.6781e+00	 1.9001e-01
2.00	 13.40	 13.60	 1.3750e+00	 1.6933e+00	 1.8337e-01
2.00	 13.40	 13.60	 1.4250e+00	 1.6085e+00	 1.5767e-01
2.00	 13.40	 13.60	 1.4750e+00	 1.4407e+00	 1.3097e-01
2.00	 13.40	 13.60	 1.5250e+00	 1.2229e+00	 1.2227e-01
2.00	 13.40	 13.60	 1.5750e+00	 9.9201e-01	 1.2731e-01
2.00	 13.40	 13.60	 1.6250e+00	 7.7827e-01	 1.3057e-01
2.00	 13.40	 13.60	 1.6750e+00	 5.9939e-01	 1.2735e-01
2.00	 13.40	 13.60	 1.7250e+00	 4.6072e-01	 1.2132e-01
2.00	 13.40	 13.60	 1.7750e+00	 3.5850e-01	 1.1636e-01
2.00	 13.40	 13.60	 1.8250e+00	 2.8407e-01	 1.1267e-01
2.00	 13.40	 13.60	 1.8750e+00	 2.2777e-01	 1.0816e-01
2.00	 13.40	 13.60	 1.9250e+00	 1.8188e-01	 1.0138e-01
2.00	 13.40	 13.60	 1.9750e+00	 1.4216e-01	 9.2807e-02
2.00	 13.40	 13.60	 2.0250e+00	 1.0753e-01	 8.4304e-02
2.00	 13.40	 13.60	 2.0750e+00	 7.8504e-02	 7.7650e-02
2.00	 13.40	 13.60	 2.1250e+00	 5.5559e-02	 7.3276e-02
2.00	 13.40	 13.60	 2.1750e+00	 3.8294e-02	 7.0368e-02
2.00	 13.60	 13.80	 2.2500e-01	 1.1305e-07	 6.7660e-02
2.00	 13.60	 13.80	 2.7500e-01	 7.2537e-07	 6.7660e-02
2.00	 13.60	 13.80	 3.2500e-01	 4.0771e-06	 6.7660e-02
2.00	 13.60	 13.80	 3.7500e-01	 2.0098e-05	 6.7660e-02
2.00	 13.60	 13.80	 4.2500e-01	 8.6993e-05	 6.7661e-02
2.00	 13.60	 13.80	 4.7500e-01	 3.3116e-04	 6.7665e-02
2.00	 13.60	 13.80	 5.2500e-01	 1.1107e-03	 6.7687e-02
2.00	 13.60	 13.80	 5.7500e-01	 3.2888e-03	 6.7794e-02
2.00	 13.60	 13.80	 6.2500e-01	 8.6201e-03	 6.8221e-02
2.00	 13.60	 13.80	 6.7500e-01	 2.0058e-02	 6.9595e-02
2.00	 13.60	 13.80	 7.2500e-01	 4.1587e-02	 7.3074e-02
2.00	 13.60	 13.80	 7.7500e-01	 7.7170e-02	 7.9892e-02
2.00	 13.60	 13.80	 8.2500e-01	 1.2894e-01	 9.0211e-02
2.00	 13.60	 13.80	 8.7500e-01	 1.9563e-01	 1.0257e-01
2.00	 13.60	 13.80	 9.2500e-01	 2.7304e-01	 1.1491e-01
2.00	 13.60	 13.80	 9.7500e-01	 3.5746e-01	 1.2593e-01
2.00	 13.60	 13.80	 1.0250e+00	 4.5101e-01	 1.3550e-01
2.00	 13.60	 13.80	 1.0750e+00	 5.6495e-01	 1.4331e-01
2.00	 13.60	 13.80	 1.1250e+00	 7.1676e-01	 1.4676e-01
2.00	 13.60	 13.80	 1.1750e+00	 9.1947e-01	 1.4237e-01
2.00	 13.60	 13.80	 1.2250e+00	 1.1680e+00	 1.3559e-01
2.00	 13.60	 13.80	 1.2750e+00	 1.4313e+00	 1.4750e-01
2.00	 13.60	 13.80	 1.3250e+00	 1.6574e+00	 1.8332e-01
2.00	 13.60	 13.80	 1.3750e+00	 1.7929e+00	 2.1597e-01
2.00	 13.60	 13.80	 1.4250e+00	 1.8043e+00	 2.2309e-01
2.00	 13.60	 13.80	 1.4750e+00	 1.6921e+00	 2.0416e-01
2.00	 13.60	 13.80	 1.5250e+00	 1.4874e+00	 1.7429e-01
2.00	 13.60	 13.80	 1.5750e+00	 1.2370e+00	 1.4979e-01
2.00	 13.60	 13.80	 1.6250e+00	 9.8540e-01	 1.3719e-01
2.00	 13.60	 13.80	 1.6750e+00	 7.6298e-01	 1.3333e-01
2.00	 13.60	 13.80	 1.7250e+00	 5.8293e-01	 1.3187e-01
2.00	 13.60	 13.80	 1.7750e+00	 4.4444e-01	 1.2821e-01
2.00	 13.60	 13.80	 1.8250e+00	 3.3908e-01	 1.2104e-01
2.00	 13.60	 13.80	 1.8750e+00	 2.5707e-01	 1.1140e-01
2.00	 13.60	 13.80	 1.9250e+00	 1.9131e-01	 1.0097e-01
2.00	 13.60	 13.80	 1.9750e+00	 1.3825e-01	 9.1309e-02
2.00	 13.60	 13.80	 2.0250e+00	 9.6602e-02	 8.3683e-02
2.00	 13.60	 13.80	 2.0750e+00	 6.5439e-02	 7.8507e-02
2.00	 13.60	 13.80	 2.1250e+00	 4.3146e-02	 7.5050e-02
2.00	 13.60	 13.80	 2.1750e+00	 2.7620e-02	 7.2386e-02
2.00	 13.80	 14.00	 2.2500e-01	 7.1467e-09	 6.9414e-02
2.00	 13.80	 14.00	 2.7500e-01	 5.4910e-08	 6.9414e-02
2.00	 13.80	 14.00	 3.2500e-01	 3.6958e-07	 6.9414e-02
2.00	 13.80	 14.00	 3.7500e-01	 2.1800e-06	 6.9414e-02
2.00	 13.80	 14.00	 4.2500e-01	 1.1274e-05	 6.9414e-02
2.00	 13.80	 14.00	 4.7500e-01	 5.1147e-05	 6.9415e-02
2.00	 13.80	 14.00	 5.2500e-01	 2.0372e-04	 6.9417e-02
2.00	 13.80	 14.00	 5.7500e-01	 7.1313e-04	 6.9432e-02
2.00	 13.80	 14.00	 6.2500e-01	 2.1970e-03	 6.9512e-02
2.00	 13.80	 14.00	 6.7500e-01	 5.9692e-03	 6.9865e-02
2.00	 13.80	 14.00	 7.2500e-01	 1.4349e-02	 7.1115e-02
2.00	 13.80	 14.00	 7.7500e-01	 3.0660e-02	 7.4603e-02
2.00	 13.80	 14.00	 8.2500e-01	 5.8663e-02	 8.2103e-02
2.00	 13.80	 14.00	 8.7500e-01	 1.0160e-01	 9.4418e-02
2.00	 13.80	 14.00	 9.2500e-01	 1.6174e-01	 1.1023e-01
2.00	 13.80	 14.00	 9.7500e-01	 2.4143e-01	 1.2716e-01
2.00	 13.80	 14.00	 1.0250e+00	 3.4525e-01	 1.4379e-01
2.00	 13.80	 14.00	 1.0750e+00	 4.8126e-01	 1.5928e-01
2.00	 13.80	 14.00	 1.1250e+00	 6.5864e-01	 1.7023e-01
2.00	 13.80	 14.00	 1.1750e+00	 8.8115e-01	 1.7164e-01
2.00	 13.80	 14.00	 1.2250e+00	 1.1393e+00	 1.6642e-01
2.00	 13.80	 14.00	 1.2750e+00	 1.4060e+00	 1.7222e-01
2.00	 13.80	 14.00	 1.3250e+00	 1.6404e+00	 1.9989e-01
2.00	 13.80	 14.00	 1.3750e+00	 1.7990e+00	 2.3163e-01
2.00	 13.80	 14.00	 1.4250e+00	 1.8511e+00	 2.4553e-01
2.00	 13.80	 14.00	 1.4750e+00	 1.7889e+00	 2.3551e-01
2.00	 13.80	 14.00	 1.5250e+00	 1.6296e+00	 2.1012e-01
2.00	 13.80	 14.00	 1.5750e+00	 1.4065e+00	 1.8486e-01
2.00	 13.80	 14.00	 1.6250e+00	 1.1569e+00	 1.7112e-01
2.00	 13.80	 14.00	 1.6750e+00	 9.1141e-01	 1.6594e-01
2.00	 13.80	 14.00	 1.7250e+00	 6.8986e-01	 1.5875e-01
2.00	 13.80	 14.00	 1.7750e+00	 5.0204e-01	 1.4477e-01
2.00	 13.80	 14.00	 1.8250e+00	 3.5118e-01	 1.2667e-01
2.00	 13.80	 14.00	 1.8750e+00	 2.3669e-01	 1.0952e-01
2.00	 13.80	 14.00	 1.9250e+00	 1.5541e-01	 9.6517e-02
2.00	 13.80	 14.00	 1.9750e+00	 1.0203e-01	 8.8024e-02
2.00	 13.80	 14.00	 2.0250e+00	 6.9676e-02	 8.3254e-02
2.00	 13.80	 14.00	 2.0750e+00	 5.1018e-02	 8.1132e-02
2.00	 13.80	 14.00	 2.1250e+00	 3.9625e-02	 7.9967e-02
2.00	 13.80	 14.00	 2.1750e+00	 3.1056e-02	 7.8202e-02
2.00	 14.00	 14.20	 2.2500e-01	 2.4133e-14	 8.0548e-02
2.00	 14.00	 14.20	 2.7500e-01	 4.6267e-13	 8.0548e-02
2.00	 14.00	 14.20	 3.2500e-01	 7.5732e-12	 8.0548e-02
2.00	 14.00	 14.20	 3.7500e-01	 1.0587e-10	 8.0548e-02
2.00	 14.00	 14.20	 4.2500e-01	 1.2646e-09	 8.0548e-02
2.00	 14.00	 14.20	 4.7500e-01	 1.2914e-08	 8.0548e-02
2.00	 14.00	 14.20	 5.2500e-01	 1.1283e-07	 8.0548e-02
2.00	 14.00	 14.20	 5.7500e-01	 8.4438e-07	 8.0548e-02
2.00	 14.00	 14.20	 6.2500e-01	 5.4203e-06	 8.0548e-02
2.00	 14.00	 14.20	 6.7500e-01	 2.9909e-05	 8.0549e-02
2.00	 14.00	 14.20	 7.2500e-01	 1.4227e-04	 8.0551e-02
2.00	 14.00	 14.20	 7.7500e-01	 5.8564e-04	 8.0567e-02
2.00	 14.00	 14.20	 8.2500e-01	 2.0969e-03	 8.0659e-02
2.00	 14.00	 14.20	 8.7500e-01	 6.5733e-03	 8.1127e-02
2.00	 14.00	 14.20	 9.2500e-01	 1.8185e-02	 8.3075e-02
2.00	 14.00	 14.20	 9.7500e-01	 4.4801e-02	 8.9493e-02
2.00	 14.00	 14.20	 1.0250e+00	 9.9206e-02	 1.0525e-01
2.00	 14.00	 14.20	 1.0750e+00	 1.9910e-01	 1.3290e-01
2.00	 14.00	 14.20	 1.1250e+00	 3.6447e-01	 1.6710e-01
2.00	 14.00	 14.20	 1.1750e+00	 6.1076e-01	 1.9474e-01
2.00	 14.00	 14.20	 1.2250e+00	 9.3803e-01	 2.0297e-01
2.00	 14.00	 14.20	 1.2750e+00	 1.3197e+00	 1.9927e-01
2.00	 14.00	 14.20	 1.3250e+00	 1.6985e+00	 2.2930e-01
2.00	 14.00	 14.20	 1.3750e+00	 1.9979e+00	 3.0758e-01
2.00	 14.00	 14.20	 1.4250e+00	 2.1480e+00	 3.7080e-01
2.00	 14.00	 14.20	 1.4750e+00	 2.1156e+00	 3.6362e-01
2.00	 14.00	 14.20	 1.5250e+00	 1.9200e+00	 2.8975e-01
2.00	 14.00	 14.20	 1.5750e+00	 1.6223e+00	 2.1100e-01
2.00	 14.00	 14.20	 1.6250e+00	 1.2946e+00	 1.9121e-01
2.00	 14.00	 14.20	 1.6750e+00	 9.9064e-01	 2.0597e-01
2.00	 14.00	 14.20	 1.7250e+00	 7.3465e-01	 2.0893e-01
2.00	 14.00	 14.20	 1.7750e+00	 5.2996e-01	 1.9215e-01
2.00	 14.00	 14.20	 1.8250e+00	 3.7251e-01	 1.6504e-01
2.00	 14.00	 14.20	 1.8750e+00	 2.5775e-01	 1.3996e-01
2.00	 14.00	 14.20	 1.9250e+00	 1.7977e-01	 1.2376e-01
2.00	 14.00	 14.20	 1.9750e+00	 1.2984e-01	 1.1454e-01
2.00	 14.00	 14.20	 2.0250e+00	 9.8235e-02	 1.0722e-01
2.00	 14.00	 14.20	 2.0750e+00	 7.7305e-02	 1.0036e-01
2.00	 14.00	 14.20	 2.1250e+00	 6.2466e-02	 9.5779e-02
2.00	 14.00	 14.20	 2.1750e+00	 5.0934e-02	 9.3660e-02
2.00	 14.20	 14.40	 2.2500e-01	 2.1672e-06	 6.0421e-02
2.00	 14.20	 14.40	 2.7500e-01	 7.5152e-06	 6.0421e-02
2.00	 14.20	 14.40	 3.2500e-01	 2.4099e-05	 6.0422e-02
2.00	 14.20	 14.40	 3.7500e-01	 7.1540e-05	 6.0425e-02
2.00	 14.20	 14.40	 4.2500e-01	 1.9687e-04	 6.0436e-02
2.00	 14.20	 14.40	 4.7500e-01	 5.0309e-04	 6.0472e-02
2.00	 14.20	 14.40	 5.2500e-01	 1.1966e-03	 6.0580e-02
2.00	 14.20	 14.40	 5.7500e-01	 2.6566e-03	 6.0877e-02
2.00	 14.20	 14.40	 6.2500e-01	 5.5243e-03	 6.1631e-02
2.00	 14.20	 14.40	 6.7500e-01	 1.0805e-02	 6.3370e-02
2.00	 14.20	 14.40	 7.2500e-01	 1.9971e-02	 6.6953e-02
2.00	 14.20	 14.40	 7.7500e-01	 3.5060e-02	 7.3436e-02
2.00	 14.20	 14.40	 8.2500e-01	 5.8761e-02	 8.3626e-02
2.00	 14.20	 14.40	 8.7500e-01	 9.4456e-02	 9.7581e-02
2.00	 14.20	 14.40	 9.2500e-01	 1.4617e-01	 1.1446e-01
2.00	 14.20	 14.40	 9.7500e-01	 2.1832e-01	 1.3272e-01
2.00	 14.20	 14.40	 1.0250e+00	 3.1512e-01	 1.5027e-01
2.00	 14.20	 14.40	 1.0750e+00	 4.3963e-01	 1.6468e-01
2.00	 14.20	 14.40	 1.1250e+00	 5.9249e-01	 1.7378e-01
2.00	 14.20	 14.40	 1.1750e+00	 7.7044e-01	 1.7711e-01
2.00	 14.20	 14.40	 1.2250e+00	 9.6523e-01	 1.7818e-01
2.00	 14.20	 14.40	 1.2750e+00	 1.1632e+00	 1.8526e-01
2.00	 14.20	 14.40	 1.3250e+00	 1.3462e+00	 2.0615e-01
2.00	 14.20	 14.40	 1.3750e+00	 1.4936e+00	 2.3905e-01
2.00	 14.20	 14.40	 1.4250e+00	 1.5864e+00	 2.7217e-01
2.00	 14.20	 14.40	 1.4750e+00	 1.6112e+00	 2.9141e-01
2.00	 14.20	 14.40	 1.5250e+00	 1.5638e+00	 2.8712e-01
2.00	 14.20	 14.40	 1.5750e+00	 1.4511e+00	 2.5879e-01
2.00	 14.20	 14.40	 1.6250e+00	 1.2893e+00	 2.1766e-01
2.00	 14.20	 14.40	 1.6750e+00	 1.1003e+00	 1.8371e-01
2.00	 14.20	 14.40	 1.7250e+00	 9.0638e-01	 1.7116e-01
2.00	 14.20	 14.40	 1.7750e+00	 7.2515e-01	 1.7331e-01
2.00	 14.20	 14.40	 1.8250e+00	 5.6719e-01	 1.7532e-01
2.00	 14.20	 14.40	 1.8750e+00	 4.3599e-01	 1.7050e-01
2.00	 14.20	 14.40	 1.9250e+00	 3.2997e-01	 1.5932e-01
2.00	 14.20	 14.40	 1.9750e+00	 2.4526e-01	 1.4422e-01
2.00	 14.20	 14.40	 2.0250e+00	 1.7787e-01	 1.2734e-01
2.00	 14.20	 14.40	 2.0750e+00	 1.2474e-01	 1.1031e-01
2.00	 14.20	 14.40	 2.1250e+00	 8.3808e-02	 9.4631e-02
2.00	 14.20	 14.40	 2.1750e+00	 5.3485e-02	 8.1670e-02
2.00	 14.40	 14.60	 2.2500e-01	 2.8264e-06	 5.6590e-02
2.00	 14.40	 14.60	 2.7500e-01	 8.7066e-06	 5.6590e-02
2.00	 14.40	 14.60	 3.2500e-01	 2.5174e-05	 5.6591e-02
2.00	 14.40	 14.60	 3.7500e-01	 6.8378e-05	 5.6595e-02
2.00	 14.40	 14.60	 4.2500e-01	 1.7469e-04	 5.6606e-02
2.00	 14.40	 14.60	 4.7500e-01	 4.2031e-04	 5.6639e-02
2.00	 14.40	 14.60	 5.2500e-01	 9.5412e-04	 5.6732e-02
2.00	 14.40	 14.60	 5.7500e-01	 2.0475e-03	 5.6977e-02
2.00	 14.40	 14.60	 6.2500e-01	 4.1637e-03	 5.7577e-02
2.00	 14.40	 14.60	 6.7500e-01	 8.0446e-03	 5.8934e-02
