# Observed Ly-alpha forest Statistics extracted from KODIAQ-DR2 Sample
# Column-00 -->> Mean Redshift of the statistics [zmin,zmax] = [zmean-0.1, zmean+0.1]
# Column-01 -->> Wavelet Scale (sn) in km/s
# Column-02 -->> Log10  of the Wavelet amplitude
# Column-03 -->> Normalized probability distribution function of log-wavelet amplitude
# Column-04 -->> Unicertainty (1 sigma) in PDF of log-wavelet amplitude
# 
2.00	 60.00	 -6.3750e+00	 2.7782e-05	 5.2040e-05
2.00	 60.00	 -6.1250e+00	 6.3522e-05	 7.6868e-05
2.00	 60.00	 -5.8750e+00	 1.7758e-04	 1.8303e-04
2.00	 60.00	 -5.6250e+00	 2.5833e-04	 2.5313e-04
2.00	 60.00	 -5.3750e+00	 4.5944e-04	 3.8520e-04
2.00	 60.00	 -5.1250e+00	 8.2374e-04	 6.5078e-04
2.00	 60.00	 -4.8750e+00	 1.3728e-03	 9.8282e-04
2.00	 60.00	 -4.6250e+00	 2.3078e-03	 1.5522e-03
2.00	 60.00	 -4.3750e+00	 4.2616e-03	 3.3485e-03
2.00	 60.00	 -4.1250e+00	 8.1340e-03	 6.2721e-03
2.00	 60.00	 -3.8750e+00	 1.4485e-02	 1.1256e-02
2.00	 60.00	 -3.6250e+00	 2.5393e-02	 2.0175e-02
2.00	 60.00	 -3.3750e+00	 4.0389e-02	 3.0222e-02
2.00	 60.00	 -3.1250e+00	 6.4563e-02	 4.4015e-02
2.00	 60.00	 -2.8750e+00	 9.8441e-02	 5.8861e-02
2.00	 60.00	 -2.6250e+00	 1.4175e-01	 7.2561e-02
2.00	 60.00	 -2.3750e+00	 1.8914e-01	 7.7731e-02
2.00	 60.00	 -2.1250e+00	 2.5045e-01	 7.0373e-02
2.00	 60.00	 -1.8750e+00	 3.3270e-01	 7.2894e-02
2.00	 60.00	 -1.6250e+00	 4.1731e-01	 7.4635e-02
2.00	 60.00	 -1.3750e+00	 4.8824e-01	 7.3136e-02
2.00	 60.00	 -1.1250e+00	 5.2724e-01	 8.7951e-02
2.00	 60.00	 -8.7500e-01	 5.1421e-01	 1.1459e-01
2.00	 60.00	 -6.2500e-01	 4.2302e-01	 1.1658e-01
2.00	 60.00	 -3.7500e-01	 2.6799e-01	 8.5243e-02
2.00	 60.00	 -1.2500e-01	 1.2810e-01	 5.1119e-02
2.00	 60.00	 1.2500e-01	 4.3323e-02	 2.3957e-02
2.00	 60.00	 3.7500e-01	 1.2792e-02	 9.6698e-03
2.00	 60.00	 6.2500e-01	 2.2402e-03	 3.1586e-03
2.00	 60.00	 8.7500e-01	 2.3494e-04	 6.9324e-04
2.00	 60.00	 1.1250e+00	 6.0850e-06	 2.0468e-05
2.00	 60.00	 1.3750e+00	 1.1855e-08	 3.6887e-08
2.00	 70.00	 -7.6250e+00	 2.5463e-10	 9.4159e-10
2.00	 70.00	 -7.3750e+00	 3.0957e-08	 1.1422e-07
2.00	 70.00	 -7.1250e+00	 9.0151e-07	 3.2631e-06
2.00	 70.00	 -6.8750e+00	 6.8218e-06	 2.2126e-05
2.00	 70.00	 -6.6250e+00	 1.7555e-05	 4.3473e-05
2.00	 70.00	 -6.3750e+00	 3.2483e-05	 5.1268e-05
2.00	 70.00	 -6.1250e+00	 6.7990e-05	 1.0079e-04
2.00	 70.00	 -5.8750e+00	 1.1138e-04	 1.6760e-04
2.00	 70.00	 -5.6250e+00	 1.7083e-04	 1.7706e-04
2.00	 70.00	 -5.3750e+00	 3.3390e-04	 3.0840e-04
2.00	 70.00	 -5.1250e+00	 5.2257e-04	 4.3921e-04
2.00	 70.00	 -4.8750e+00	 8.1595e-04	 6.7053e-04
2.00	 70.00	 -4.6250e+00	 1.5366e-03	 1.3202e-03
2.00	 70.00	 -4.3750e+00	 3.3001e-03	 2.9093e-03
2.00	 70.00	 -4.1250e+00	 5.9316e-03	 4.9700e-03
2.00	 70.00	 -3.8750e+00	 9.9201e-03	 7.3204e-03
2.00	 70.00	 -3.6250e+00	 1.6771e-02	 1.1874e-02
2.00	 70.00	 -3.3750e+00	 2.9356e-02	 2.0900e-02
2.00	 70.00	 -3.1250e+00	 5.1428e-02	 3.3836e-02
2.00	 70.00	 -2.8750e+00	 8.3457e-02	 4.9950e-02
2.00	 70.00	 -2.6250e+00	 1.2255e-01	 6.4344e-02
2.00	 70.00	 -2.3750e+00	 1.6537e-01	 6.7222e-02
2.00	 70.00	 -2.1250e+00	 2.1335e-01	 6.0617e-02
2.00	 70.00	 -1.8750e+00	 2.7222e-01	 5.1699e-02
2.00	 70.00	 -1.6250e+00	 3.5391e-01	 5.2876e-02
2.00	 70.00	 -1.3750e+00	 4.3638e-01	 6.0936e-02
2.00	 70.00	 -1.1250e+00	 4.9967e-01	 6.8841e-02
2.00	 70.00	 -8.7500e-01	 5.0552e-01	 8.0029e-02
2.00	 70.00	 -6.2500e-01	 4.8068e-01	 9.1052e-02
2.00	 70.00	 -3.7500e-01	 3.7323e-01	 7.2849e-02
2.00	 70.00	 -1.2500e-01	 2.2816e-01	 5.0774e-02
2.00	 70.00	 1.2500e-01	 1.0309e-01	 2.8995e-02
2.00	 70.00	 3.7500e-01	 3.2763e-02	 1.7066e-02
2.00	 70.00	 6.2500e-01	 8.0346e-03	 6.2932e-03
2.00	 70.00	 8.7500e-01	 1.0954e-03	 1.9327e-03
2.00	 70.00	 1.1250e+00	 1.2947e-04	 4.2611e-04
